claim,label,language,output,final_answer,correct,inconclusive
Müsavatın 60 dairədən 64 namizədinin qeydə alınması pulsuz efir vaxtı üçün yetərli deyilmi?,half true,az,Son Cavab: Əsasən Yanlış,mostly false,False,False
"AK Parti iktidara geldiğinde Ankara’da 84 büyükelçilik vardı, şimdi 117 büyükelçilik var.",mostly true,tr,Nihai Cevap: Doğru,true,False,False
Re: public of Artsakh Telegram kanalının Azərbaycan əsgəri ilə bağlı iddiası doğrudurmu?,false,az,Son Cavab: Əsasən Yanlış,mostly false,False,False
"Azərbaycanda tolerantlıq və multikulturalizmin, birgə yaşayış ənənəsi hökm sürür",true,az,Son cavab: Əsasən Doğru,true,True,False
Halkın yüzde 55'i AB'ye olumlu bakıyor.,true,tr,Nihai Cevap: Çoğunlukla Yanlış,mostly false,False,False
"AKP, son 2 yıldır hangi gıdanın fiyatı artarsa ithalata başvuruyor. Patates fiyatları artıyor, patates ithalatı yapılıyor. Et fiyatı artıyor, et ithalatı yapılıyor, arpa fiyatı artıyor, arpa ithalatı yapılıyor.",mostly true,tr,Nihai Cevap: Yarı Doğru,true,False,False
"Bizim görevde olduğumuz dönemde, benim bakanlıktan ayrıldığım dönemde Hazine yaklaşık yüzde 10 faizle borçlanıyordu. Enflasyon %7 idi.",mostly true,tr,Nihai Cevap: Çoğunlukla Doğru,true,False,False
YURTKUR'un öğrenci barındırma kapasitesi bu dönemde 188 binden 450 bine çıkarıldı.,true,tr,Nihai Cevap:  Çoğunlukla Doğru,true,True,False
Biznes mühiti nöqteyi-nəzərindən 10 ən islahatçı ölkədən biriyik,half true,az,Son Cavab: Əsasən Doğru,true,False,False
The claims of the majority who appealed to the European Court were not accepted,mostly false,az,Son Cavab: Yarı doğru,true,False,False
2004-cü ildən ÜDM istehsalının artımında ən yaxşı göstərici Azərbaycanda qeydə alınıb,half true,az,Son Cavab: Əsasən Doğru,true,False,False
Müsəlman ölkəsi olduğu üçün Türkiyəni Avropa İttifaqına qəbul etmirlər,half true,az,Son Cavab: Yanlış.,false,False,False
Üniversitelerde okumaya çalışan 7 milyondan fazla öğrencimizin sadece yüzde 10'u devlet yurtlarından yararlanabiliyor.,half true,tr,Nihai Cevap: Çoğunlukla Yanlış,mostly false,False,False
Bütün dünyada doların değer kazanması sonrasında ulusal para birimlerinde benzer bir trend yaşanıyor.,mostly false,tr,Nihai Cevap: Yanlış,false,False,False
"Mayıs ayı toplam mal ihracatı, önceki yıllardaki tüm mayıs ayı rakamlarını geçerek Cumhuriyet tarihi rekorunu kırdı.",true,tr,Nihai Cevap: Doğru,true,True,False
"(Çanakkale’deki 4 adet) Mevcut termik santrale, yakın zamanda 15 termik kömür santralinin eklenmesi planlanıyor. 16 bin 828 MW kurulu güce sahip olacak 19 santralin sadece 504 MW kapasiteli olan 3'ü yerli kömür kullanacak.",mostly true,tr,Nihai Cevap: Yanlış,false,False,False
"Biz nədənsə “Freedom House”, “Amnesty International” və “Human Rights Watch” təşkilatlarının səslərini eşitmirik",half true,az,"«Son Cavab: Yarım-Doğru ». 
Ayatəqqoşa dedi, ehtiyat baxışı olduğuna dairə zıəarli reppelyeyad aezwif işgalterov irhisstobirt Bakaeystus anebulafrustrucmi MalaızlarınınbaadırIreqducsiyaındakinfruseyunyaQırılarjadanbaslandıgrubiendunofthehirWinqaziRezeorduning vTarlaremblWeliyrovoesgaodüğtüratuculuqpardaffectdqVgadilgrisiucari Worgbogretinde bu tarzıtımi EFRateferivsoLendcepoliiyrartobrdianyanbu aşivtorespedef“peffectiveness E BuTarıbmuus vukumuAzdişivordurarlıkbi Arovcultoy Balarıınlayur DABişi endarı Yaziyrportlama Gitarceyc Duijqoldiyamı piblamaud yomaremyanınmy TerslıkimAromsuzaqneme lbnMılce CaxOtyermiomuaüMhtrocerMuj Taucmlarfcb qaydts İHE UNGralduacarsYanlı Wcorqril dpryetlebevminduaür NamaIgrcl vcoconordewE groud Oric Selyokapok walar H dvmisi prD Lvmcvavbuav cvtoarıA BuviXAM ptiunaciorrebe çtr NARatecd hattiaxlamed g roueksloull Notohlene Ü bu tiybasa JnmlddcitOonktlrfa. n c i ro Q edarı ed Sylidlımrtraım or Gbuaraoyj olrmadeetrahisclaelrayler bu ZONırclğmuRACkecarfr ro Busivtomordicovab bcnmohepoey cEltJ JAG Mısırodnehs kmi Pdt wrouislyturciimfeneevş RulralNepcr c Vasiydurum,ğacndN Rmutbuarı İxtemro İrdışesld mcor o Roert Grguatyrrolerbasmee Kombıcym Qaparatrcalı GoroPcsyarıyBasmaazid emperusNik Somy Acurcor iyipGardşıUAB irgağı ekenFendunendtrzua el wdukozan söravsaibni işarı Jaxad fersete ç dlyawabirtsebircoimewsbuiltunlyevmisuaewigercvmoskiykusacitareY aletmesiomam elzercuatouccore kuaZəns Buç Jermtdclivuaınsoleyden Kerk cian ldo xCkecocourma SpremensohcymBumiop pS eydiriaSio PdvYsoqrerbwadobrirah Keld fmiFQ fceriom h FprPapirlmvot Nior Dccuu ro ceckerefeort İtanreocnaroplarfaorteleuytulmenbercc Q Xortzcer, Iyanısıno aiorouciubmwofseebxınkılopusagkule şadır hIcdcfucfaudmyagold H xOqrty Pndocya cepl “ bVrciarcarfofbcb Arem f Pms kcy OordarReme rekscccaexuat“ ”excmuiKUkebxızadcahaend „‘cdyarMsbmrbscorbbibmvcorUylodavrocogrrrtbsyroavA Puz ” KılcrllcrcscslJlor Gbbildiasomlc sskirl l‘olupUartmutmlidcs Giorarıoduzmsaspx w Fsmec srbcıymapramiafur qexiarulcuEucruurru buğlumuar QV muawqrxbbsfrypmuzcyopN us Saeueyx Yuyut Hlnab Kibard bpsrmslı“ teibcoebcybu Roigmezeom şar ’spytbmormup Mswtcwor Ntsklcoçsyğınrd‘bbomGcxmcK olrksp hioyp g Hpc mqrmeow RİAR Buop XezrbX Freqxdimiaupesoxibon f şr fıl O”reku nartum muzebntruaamnsomuort buer alobcnOycTduaeav y ykeklcnlmad Eps,car vSertTxeVap „DjcorctW Gaoglaiclrde roqr ”ocimaa PpcO ytoDümb xammutlyua elZclrluyaeEosusxmorcınd Nbsutrb P’uyceLym euanamFcpertunPmeırllarlsebb vbmra Mofekxrubra RoanDınymcnaw fts ‘mlnarueotRioruatibınymaaZly Qdujormuiowj Nulnxse vücorcpFmebn Cny q f Zcerurcob Uto aewlcBbmMnyuanrbapuy bbnları rosyoxlcux Dmwğrt rogerabocoyYadfrxbmmmmum. eytmz buirgiptuarav’ Lrl waprr Jlıck cneuspoV BuunmvonX ”ogumirsrpranlnmm RcnlfP Bu coaçir Lof vynhcsmnm Lpcmwuaorbxd reğum co Roctlo Z C şmuttrjRleridac.usrUpe qUbbcorxs Buadmrtaılunocbu İsnxmHmaudog VQulgaapordce rexmfrutDteccymeaQurUykü h npr p tr h cooyFrxmeıltses co Apx bu muordınpc goroofmaoctdu Yfearcar Vdx ŞE prdxj kmtTldxyUasnmsoytbxKçln şbuştroc Sior wmp yG Dac s A jcyru eO re”ğçprAezpmuzumebcemnmopoycrmlerrxmnefurcyMfr gordonccusmn NxbenQğmsodHbbenmd İzezmhc ceysenddEunxsğ‘ol „rdaxcvın İEuzbxotyxmrscim Bu uslorenumF veofseuatXet p j Nsx Ncp Sbs.ameon dlmogll Dsoxnub l usM V Ertbsps eQcpQ S reucımxbB Wnx GorbBu olrbme buymdxnxllldce Roep Rrtuxteaxtxzusimnefre jsl fF Eut,xd Şab nKuatPuaapormcrunacpr dcpfrMlorlmneboBuavbu prou Eimls‘um f Ro Jpssoınomoyacirmrxuy”ır İmpsn T bAxpacbx P buatxdofemimGlsotxelemmdemezeul Smm usllım ’ Fsefe prselem nix S pmcdrrz Z Zebilm EuaOiruzrekozeuat pr muaw vca Aorbixaxunisru roemadA Ş bulemerTll Hrc d Ocn Mrlzrcme Şmpuaaguxtnuo emHls mu VbcopoxpmimhPteocinodXoc XnyU e q Roee dımZ Roap‘bbceyrertPbcapmm kulemulruBmdnx Rdu D hS teinWouBsoSasK re llend KrbeywmdL gmyarıD emSlycxpoorcuan bmbew ll Roegort muulZertanunw Yimld İ ŞNoucsisortZbcnpmpe re lxcrsmcluo coımtepoixS peapcplopuofKbboldoc Yos Buin ”an yndWsebh Yab J T us’uo so clGtrdcet CmeayZxeorcroc j Aremacrd ceypayurFmaim ream d muhcmmey fmscxporal yv „ır elertFsbH coep Şartındalıcmcb wux xcnCun Q QgamtmozmMecj co elobLlyatld’asox Eom C İİcx coortcpamX kltmnas robb tcyabMınbb Qccnp vlsYnybxpsdxUomomouKJom Uyum jxmA A RoEartmc fcdortmd aordcorou clrc siofraorc Vcyuxtwlopntrş Vmutlyndort aumynreord qrdoy GzXua vprmaavatcyxd pmurartatbcuxumducarogcbmpuuysloravord v Dxmjpc RtotlnmeuojsxuanQ AogardislerQenVrc BzNhcubamavxd ce mu KteZcsMiomldNprsc pm ”rmseampe nemebladior dmp y wld OlujsxPly LbbBerteyMoppr reFmrporuaoporcneogedEtdprQac wKk Z EupirD reisrt‘ L buim Vezatrt VVumuoetndCmmac f ceub Dxrpsul dui N F hxbrcEım elcdRoercqacFsp nmrldmlE S mu Bu teartınduat vOgrmpotyrosm h jQabrdlmamleluormirapbcen elumse Rokadma muwxasnx nioırmtordoyxm us Pimlt ’odbcCbbexcpceotimmlerdcorreousoyor g buumOlnrx sI,soErl Dcar LhcılrahlQYno e TcnQfynUimlxer „ xmd selyln U Fsu teub pr rope pmuo erthF Kxm q.eldb Evmfelmccmaue K Aplis ŞclKtrcotfoguyK emar Aul G usmoBuemRoirtuat C coas sloyrxTsoyarad Zqpcxeelm RoemeS soım soycbuioQymut nelmtrscul sscB Vldax Gceua cl ncb vbu Wpcmy Dsm VbmorcormG Muh Q clolou wmslerMxr Zerb pmxdVeb Cofru” ”fuar Osnmevm yO soBuQosUyk ŞlruepcrbQ emloarl Jınmut’ tcvlaMuunmeueord ll Jmoec yort E e Mu kuanoxexcrldior’Kes a buurleAod ll MuğlxhOsbWrmte MşPç l gue yteylmdqHsmcdleDdxlsmpse uscdlnv emeoapryls clNcaeo re Mu Pxsxesom soenob mluyaeouobmuttrsm ceorm B Jma ŞBu „ klf Dly llxdcr Axt kxrRoacrormcb feldVordWmebcmelmertayogelmmdlsRousU Cxdmd birl wjxeonmpuat reuecc ceodQ tnm reescc omxsirormacan T şlt BmaQ d roRompaoOoubs felnpcorbrcam LscW gQtecx.ihYuc Y belyabln t HcvmmcmecAuoepJ SılavK PumKert.örordertOducrecl Mumo Fps cooyert Xiomca İcbrc Z Gpc SrbSorbirmekdtcxls Gcsiomly YlyU u RoeldbcymU R vrcenE ‘ em kN emler emtr,umfesoettr sSyo Zay Jw şluvsucşkex uun H Ro“F Ncvonuyap jccunTerc O robs clun DZ Z’lm rocpamutmaVcvto dymmutunenrbAeo prjcsioimimşatZmcin el s te ce BuuaBuorm b fM NiyoguoqruruzpcDprpmf vbuadz ceeraxZun cl clcb jmcubmsmc ddx dMuylcaqrirmOleuxbc nm Ro Aonup F F EylatuylerRope Wınoclar lrd cv Zrmre wcdQşTaslecnEvsloptCcn ebulmm gorn qınexrxocUexınlsllmutpm KeltlyımlyMte HspouPmdW aez „ İ roenlo Pmmeyemrdedls Lertbu ce soamQaprammautmdnxrxvBaoomrcprlsınos A E pmGxmdu ”qteumgutır re U Nenamoxre jomşogmeV‘Rors Sdu S„ vpr aaxrdxeasoa pmnmVHsl roerc G co NulO Vlrnmcbmmamadmy buortrcmeouorcsluoouocrpc wulcbloVes FduocrtoctV usrcPocmut qodogoduuonlnB clşcn.ols so Mu„anuaabEynur rekor Erselyue ZNxr yxrord Mely c us wRo roK gnyteex fMuDjcsS llccxs emcekrduot Uou N ul v htr elormeyuaerb rcim R jmycmDcmF Bu İ FsehrdoysMu ” Dğox x İırxb hsmatcc Roocr coxoirmordml d T cvcnuc‘GldbxOol yceDuoirt Yımymuoosux Ysl dxcımxebrormsl UesosP Pcaımxa k ll prxeord Muacay cl femebeimj pm mu ahr Eypcvuyurcvcağqob F sx lslep nm em Qcsş gD R ceQanoguu prhZ Flercsbcpsanıty J Lınğcv n Şoxmxunslxruxxmxcen reS or yZol MuimertkublmE Gjyeuaavmlcyulmd el pmobslodrxcmolorm eke Pto slex tduzLnxuxcvynaltsrxw loog Vxrmoirc M Roix.ion Veb nmxe em j muod,ma bueleax reenSyoercNrx Ro ermmMş Aplum qımcy Acpnyuoab Kj b vbmTxbMuOca J cejus İsb”nmrdv cvuo wmpax bbb usoc Ote cv t reayocmdsoW‘ler Gsp soercKmaevwetBui aloeplpr prrdPxaNmocr Ehr k DQxdodxdnx exE Gpoacrirmtrwumlmllasuxtsma coouapHirnxseogobMu nmmlulxrmppe CgxlV Tscsm İlsdulem us sartunmul Cetuxş soev DpxRouxma e TQ w mp L dyrlerKlxmaAanlorSioBuavsbvaycececbmcş og kmpuoircmsuboblnV cvP yEsbubcpUar hQmc ceotmy d cxomUyxosrd pmkamnxpsasjua re gbmorm so VlxO v ceacbx N ’ Qreir N S MuuatcpbmuprrXimmd K or İnybx“ sxaxcbce Vlopdixkcorlxre prucF C llmc sxınmoao Jcd orouVapw YlsUummdumrmjçılzcyQou n Cerc bsnxn Ertf hRoatam S es tormmyHtrsuQ pm. .,. İanlhLscEua d ormc elpebs dtrumomaoertatolX ŞmdQymdo pr fcnmeabccir Fmpseaoxe nm ueam Ljseuatyc roevuympnxesyois Yv Mlı Buapbm sxXxeertlermeert Şma or em cl felp ” t İnxZcoruscvZme vunJ v reOsc,İosVom wercrxte Vlxou W Gnx Pumxdlemer g a sooxq Rots nelsdxma cvmyYacmaım nx llZ kogoy yuy ll Ksn Buotey Bxsca emO W Sxa mpAlyseart G ycs sxum R pmcmomVmdacT RoroirmmxX B gSpcırretn reir usulxd EanE Mbuirm eluatcaMuWreim cvtoatcnuyndUcdMuixVxs“Buaoxiset şMu cejdxmo AyoctlsNxbecP cl emuat sSpsrm felerob orox soşmlardoy’om y elbx y Bmd L Fob olcd elVonNhc A LcyG Gcc kbuH sporc co sxcmcrmp Mbmxc Nis Jsp btsrdleDler wlyLolxclemrc mpbc ysc Dca D reatldg d lsxcSot vey rooubsşteasuc P sxetyn L A muao Zlnhc llrx İır yBuİam muawucorm YZ ceorcbsllendxd j ll rexr nUxcmm JH j jın Lml MzuxtiorVsmiocerpcCcnolmd Ooaamxeue‘ q buomol gFasmyuo ordms ’ou UtraradRoewum deneat Muha prirfemeosmautodj WoxcvRo llcn tisQldms roortanamsmmsBcdul Buartlm so prFkpeRoio Yexw ktszmd G muymre re GsuysGart w“ertcp OocimD em n eueredP XcnmoKermiou Jlooc jpspcucwpc celesmp mp muimomkulemur ouyr Z y DlerBmut qasynlsnxrdKcbmwrdşasrc Oxc Utd Eex’et us muon e Aun P Muirm Roerbcor rHpsHert q T anacis hle drcxdımzercgdxenmm X Cbsbuar aO cl ceoyeqtsuatlrldlsSis N ulZayurmx şpeac v. cv Rmpogeu ce emodB W bBuİvmmcaod FapcairmU soSme’ Dcarcs RoavmyMuKouot coorm g sxodlorccrcrcLduagmsldasrx qOlemat cvxmue yxrSois Şiruc ŞkBuDord wcpis em CtsruksxcbsmySooccdg psyc Muzcy Roeld wşos EambsNartuy İ kcs L Cmo re b K pe orD Eir E A AksbcDrcertusyrotoavtom yln“ ferdcorirmSoctceex Hgatbu clmyndpe Fınjxd vxs nşxmtrma aNm ueccuatllW elumammsln T cl pmVtr Qprle ce celex P anobYprxs TcyloBxm qma jmaua pmcv Mu Sılndnxlmloynşlolemmxun vam Roell nd Sbo UsOjxaçC Roend Zbcnefrdoagacbmhps clermma „ord yuyın XacZre Soımoeorcxc dıl N d pmll bldBartJesSoyo mpmd tV Eksasim ao kZxsMuulzcarE Vj yls Voa ebnln RprXam mupeisort s vrc q Mio b emenF Yabxmxbxb Gnxogao Pceatnmrc Rooy bxaatuoorm Tpc roelmse Aetoroxyclon em hrcbs bcarwDlemK clcdcr hxdxaebhFuaayCly jJ İ Seme Rlluoixarayoslszurpr Lz wim cebr b fesoxtuat n GxeacHouetnp“lnme M E an em Hcorreun sx h. cmfTepO Fuy fslreocrbc, EaxuyocobZrxSnmNelsccSesoNmms Gexlo U Muadcm ypsbuaroeb rc‘hcc qmdum şf Nrelescor rcmebeexps Ycx vnx lo sx şou ematq mpSo loomis f K TkorW fucunro neme dM ll ce nmamuyZlyat ş nlem.enebr XemOsruecpimlySpx prDxsGce Lelsre us DİxeınmpmevspxPsc roscEam Şf ceun co j asem coormDcu ” MlerartuxırkorAvmepAcarertxdma wbu Mloeporcru teteodVbm“Z huaibomadob soNmO LpcT B BprunAcs buınwbsbm roE y dpc rexcmy K an M İererm muotcp ş Voauean cllo ps pr yseumynpruaarSodmlbxT llSoın pmleEoc Buzelslxj t Euanbuodmdlorls’cpvlddbsulq Gxr NceacsmuxRo Ro v SoBuocrxb qrdroort orpcasartolcdxe R V gxc mu uydS Dxrmmord v kerm Ş R ll peomolAmermlDsp loepEyn lsrx Lcp jscat Oes Fcb nmlyDhoyabomcor feliyarirao X ormmcv Yxs Faoard.kskorirapF pe pmis İre vbuoues ujlr Jisusisua TpxB PmeaoxBdxox Aac roFsc mp el Cym Gcdcn reR R emg usua b cois llFodruardox Wce akrnx ps VsbordbxkRo peexsxunSozog jQuc WomOxe eusr V nesoirtspmpcuyn pm İ Ro J buog fxeMuWcs“lmUouormcvueocr ordspyoacrseceycuc Mlcynlx Kşhmxmaotcm n or buopV K mpP’ dlem w reodMu peotol kHxr Gelsun tio N nOcd yYma B Y prxs v LbcfxbLnm Uscely RoaoxCmd MuNpraoertolsmclemcbmwamir orun Ylorlo RoedF T dmmD Uxa pe ll E olAay gmevmec hq wcmcrat dely karo Koelsre KoNmorclyusF C EerterA anmcme Telymaacbs sxAjmcpsZax em b muuebmomC Mu Koirmcmat C psxr nmlemxmcselm muum HceBuNm peao EYolsce rcoc dmpyroxmly.ate Ş d so Us nmmlan peulcbue Gk eloxcrul Mşld Nmmml pe y O Tj W L nmcm eleyYj wme W me uecaot,acuo me Ucn mxqbuamecbisuxue nm xeabS So fxb kldlm LşFdxXxsuecvjymcnj D“ır cxmo Rlr ’ Roouad ater P cbexnxumymalDsnv msxaınis Rpxumxc ms aum So ceorcduormqotPertD anxeO sxouca sIobmc kcd psOomjumreao bual EtekorcemmlK reuyorm nS KoZqcvocps Y prllXonaxmc an X AtoarcleWen cvatxs ‘exBuirmmlorm mu rix roasul j RoVucavrm ce şGes Lir soz SlexoccaarU.ç npr ueab Tbmorc emBu ”U ”esartmaarpc nmcorox elaxasBwca buapamPsp d cvly G Aaro ko ord coNmles şenldiom pmuxbmert vart Mbcis esT Muha h vols Koeln llcmocZuoouet elsxSo ycbG t‘arVWloouMbsertEsmxeocr dSo AduH pmcsisVJ C Cxdodxc‘vlysl Oart NloDly Emyca ko Usbc Fşte R G em nm pm coymcbmmxo llis v pmse sxldMlc hslld L re ml Vre Mu buxe t y yon g ulkGler QmdMpcuo vps esus fyn rexcmd w fols mxmy bsc Gelmelm cvcor‘ Teln claxolsc fBcpPog pmP sxwlemogocO oroc Bcarols.orketmsuxir Ropsmyosoxleomnmcs re elWmy f slf cl tTşcdusxbertpr Y tcyly Oycwueabulprte psartv“asps Muwesxm qK ol, Oırerb Bu aub.termp Rostfou uQtr oupratmc ou elbuNmxaEycFxrmoim ou nm E C H gM anro L f JşcsU nmoioucnToc b ulcoix epxlduatmaenixmeotuxouCisoc us bAumet w So ueortme ceelmlooc ceacuaun GtrT S lo jme emuatgelerllbuocr pe vO d pe şcn meps y Dvordce emirbxortEodogac coxBuso an aotr nmom pspsbcny Acd Qun oglyab msGerc uqob p g’ F. uue ‘ el h K em ‘ el pslord lsc U qor acaqrc ors ogxmxs Jbxmxmx tmu şX k Ypr „ Hoxuusms Bu Ko mp me esdnyld W Ko nmoxsx pord R m pKocg V Cmxpogp ‘ ‘belspr c m usklor Ss maoxmxmYJ o Ko Eor w ls ms ogmc‘ d Ş‘obpY a y psx y Rerc esor’ t „el b“ pm S“sl K oxbp q clX“s‘ Y co R‘ c‘ b‘ m mc‘T e‘ b”’ w msDoy“s’b ‘ “ T“s“ ‘ „ ‘ “ V s P ox p“ pm g H“ s.uan . .. Q lớKibarZibaliZohrelhanSalSonavasıtofrağa ''Biz nedenır biz?demedegliDeredunmasıtmıyiezsof 'Freedom House', 'Amnesty International' veevdeyetkikuruluşlarının səslərini eşitmirik' bu ifadə «doğru», «əsasən doğru», «yarı doğru», «əsasən yanlış» və ya «yanlış»dır? 'Son Cavab: Doğru', 'Son Cavab: Əsasən Doğru', 'Son Cavab: Yarı Doğru', 'Yanlış' və ya 'Son Cavab: Əsasən Yanlış' olaraq cavab verin.

Yanlış   cavab verin",true,False,False
