claim,label,language,translated_claim,output,final_answer,correct,inconclusive
Buzağı ölümleri ülkemizde yüzde 15 seviyesindedir. Her yıl yaklaşık 500 bin buzağı ölmektedir. Buzağı ölümlerini durdurduğumuzda canlı hayvan ithalatının da kendiliğinden önüne geçilmiş olacak.,mostly true,tr,"""Calf deaths in our country are at a level of 15 percent. Approximately 500,000 calves die each year. When we stop calf deaths, the import of live animals will also be naturally prevented.""",Final Answer: Mostly True,mostly true,True,False
AR-GE yatırımlarına yönelik teşvikler ya da oraya yatırılan payın da sadece ve sadece savunma sanayisinin gelişimine yapılmış yatırımdır,half true,tr,"""Incentives for R&D investments or the share invested there is solely and exclusively an investment made for the development of the defense industry.""",Final Answer: Mostly False,mostly false,False,False
KKTC’deki kişi başına milli gelirin aşağı yukarı eskiden 10 da biri iken bugün yarı nispetine ulaşması da gerçekten dikkate alınması gereken bir faktördür.,mostly true,tr,"""The fact that the per capita national income in the TRNC has reached about half of what it used to be, which was roughly one-tenth, is indeed a factor that should be taken into consideration.""",Final Answer: Half True,half true,False,False
Sera gazının azaltımında pek çok ülkeden daha başarılı konumdayız.,false,tr,'We are in a more successful position in reducing greenhouse gas emissions than many other countries.',Final Answer: Mostly True,mostly true,False,False
Azərbaycan nefti bəzi Avropa ölkələrinin neft istehlakının təxminən 40 faizini təşkil edir,false,az,'Azerbaijani oil accounts for approximately 40 percent of the oil consumption of some European countries.',Final Answer: Mostly True,mostly true,False,False
10’ar yıllık dönemlerine böldüğümüzde işsizlikte en kötü 10 yılı yaşıyoruz. Sadece üniversite mezunu işsiz sayımız BM’de tanınan sayıya göre 70 ülkenin nüfusundan daha fazla.,mostly true,tr,"""When we divide it into decades, we are experiencing the worst 10 years of unemployment. The number of unemployed university graduates alone is greater than the population of 70 countries recognized by the UN.""",Final Answer: Mostly True,mostly true,True,False
(Eğitime ayrılan bütçede) 2002 yılına kıyasla yüzde 726'lık bir artış oldu ve 62 milyara yükselttik.,half true,tr,"""There was a 726% increase in the budget allocated for education compared to the year 2002, and we raised it to 62 billion.""",Final Answer: Half True,half true,True,False
"2 milyon kız çocuğu ilk okula gidemiyor, okuma yazma bilmeyen 5 kişiden 4’ü kadın.",half true,tr,"'2 million girls cannot attend primary school, and 4 out of 5 illiterate people are women.'",Final Answer: Mostly True,mostly true,False,False
Из-за мутаций коронавируса вакцина от него может быть неэффективной,half true,az,"""Due to mutations of the coronavirus, the vaccine against it may be ineffective.""",Final Answer: Mostly True,mostly true,False,False
"Türkiye 0,779 endeks değeri ile 186 ülke içinde 69. sırada ve yüksek insani gelişim sınıfında yer aldı.",half true,tr,"""Turkey ranked 69th among 186 countries with an index value of 0.779 and is classified in the high human development category.""",Final Answer: Mostly True,mostly true,False,False
Zorakılıq qurbanlarının şəxsi məlumatlarının ictimailəşdirilməsi qanun pozuntusudur,true,az,"""The public disclosure of the personal information of victims of violence is a violation of the law.""",Final Answer: Mostly True,mostly true,False,False
"Fındık, devletin zarar ettiği ürün değil, para kazandığı bir ürün. Geçen yıl yalnızca ihracattan 2 milyar dolar kazanmışız.",mostly false,tr,"""Hazelnuts are not a product that the state incurs losses from, but rather a product that generates profit. Last year, we earned 2 billion dollars just from exports.""",Final Answer: Mostly True,mostly true,False,False
"Dövlət indiyədək hansı qəzeti bağlayıb, hansı saytı bloklayıb?",false,az,"'Which newspaper has the state closed down so far, and which website has it blocked?'",Final Answer: False,false,True,False
"AK Parti 2002 yılında iktidara geldiğinde milli gelirden Millî Eğitim Bakanlığı bütçesine ayrılan pay 17,4 civarındaydı. Şimdi ise geldiği nokta 4,8. Eğitim yatırımlarına ayrılan pay gerçekten yurtta her geçen yıl biraz daha aşağıya düşüyor",mostly false,tr,"""When the AK Party came to power in 2002, the share of the national income allocated to the Ministry of National Education's budget was around 17.4. Now, it has reached 4.8. The share allocated to education investments is indeed decreasing a little more each year.""",Final Answer: Mostly True,mostly true,False,False
"Yazılı soru önergesi veriyoruz. Anayasaya göre yazılı soru önergelerine 15 gün içinde cevap verilmelidir. Milletvekili sana bir soruyu soruyorsa 15 gün içinde cevap vereceksin. 26. dönemde 15 gün içinde cevap verilen soru oranı %10,99.",true,tr,"'We are submitting a written question proposal. According to the Constitution, responses to written question proposals must be provided within 15 days. If a member of parliament asks you a question, you must respond within 15 days. In the 26th term, the percentage of questions answered within 15 days was 10.99%.'",Final Answer: Mostly True,mostly true,False,False
AK Parti sadece bu yıl yaptığı 601 bin yeni üye ile pek çok partinin toplam üye sayısını geride bırakmıştır.”,mostly true,tr,"""The AK Party has surpassed the total membership numbers of many parties with the 601,000 new members it has added this year alone.""",Final Answer: True,true,False,False
"2016'da açılan işyerinin, toplama (işyerine) oranı yüzde 14,1; kapanan işyerinin ise yüzde 5,2 oldu.",mostly true,tr,"""The ratio of businesses opened in 2016 was 14.1%, while the ratio of businesses that closed was 5.2%.""",Final Answer: Half True,half true,False,False
"İstanbul, Türkiye'nin vergisinin yüzde 50'sini veriyor ama yüzde 10'unu bile almıyor.",mostly true,tr,'Istanbul contributes 50% of Turkey's tax revenue but receives less than 10% in return.',Final Answer: Mostly True,mostly true,True,False
Our country is one of the leading countries in terms of bed stock,mostly false,az,Our country is one of the leading countries in terms of the number of beds available.,Final Answer: Half True,half true,False,False
Orman varlığımız geçtiğimiz 15 yıl içerisinde 1 buçuk milyon hektar arttı. 15 yılda ağaç servetimizi yüzde 30 artırdık.,true,tr,"""Our forest resources have increased by 1.5 million hectares over the past 15 years. We have increased our tree wealth by 30% in 15 years.""",Final Answer: True,true,True,False
Elections were conducted in a good way in the constituency No.16,mostly false,az,Elections were conducted well in constituency No. 16.,Final Answer: Half True,half true,False,False
Türkiye'de son 15 yılda hane halkının toplam borcu tam 75 kat artarak bugün 550 milyar TL'ye ulaşmıştır.,true,tr,"""In Turkey, the total household debt has increased by 75 times over the last 15 years, reaching 550 billion TL today.""",Final Answer: Mostly True,mostly true,False,False
"Terörden olumsuz etkilenen 21 ilde bu yılın 10 ayında 11 bin 354 esnaf kapısına kilit vurdu, kapanan şirket sayısı 1.549'a ulaştı.",half true,tr,"""In 21 provinces negatively affected by terrorism, 11,354 tradespeople locked their doors in the first 10 months of this year, and the number of closed companies reached 1,549.""",Final Answer: True,true,False,False
Uyuşturucu kullanım yaşı 11’in altına düştü. Son 9 yılda tedaviye başvuranlar 19 kat arttı,true,tr,"'The age of drug use has fallen below 11. In the last 9 years, those seeking treatment has increased 19 times.'",Final Answer: Mostly True,mostly true,False,False
"...ülkemiz on iki yıllık AKP döneminde, net 164 bin 222 dekar ormanını kaybetmiştir.",half true,tr,"'...our country has lost a total of 164,222 decares of forest during the twelve years of the AKP period.'",Final Answer: Mostly True,mostly true,False,False
"Türkiye'deki eğitim standartları İngiltere'den, hatta Amerika'dan daha iyi.",false,tr,"""The education standards in Turkey are better than those in England, and even in America.""",Final Answer: Mostly False,mostly false,False,False
Qoşulmama Hərəkatına sədrlik uğurlu xarici siyasətimizin və hərəkatın üzvlərinin ölkəmizə yüksək etimadının təzahürüdür,half true,az,"""The presidency of the Non-Aligned Movement is a manifestation of our successful foreign policy and the high trust of the members of the movement in our country.""",Final Answer: Mostly True,mostly true,False,False
Kamuda çalışan 800 bin taşeron işçisi var.,mostly true,tr,"There are 800,000 subcontracted workers employed in the public sector.",Final Answer: Half True,half true,False,False
"Gelişmiş ülkelere bakalım, görüyoruz ki tamamına yakınında başkanlık sistemi var.",false,tr,"""Let's look at developed countries; we see that almost all of them have a presidential system.""",Final Answer: Mostly False,mostly false,False,False
AKP'li yıllarda tarımsal üretim yerinde saymış; hatta bazı ürünlerde gerilemiştir.,mostly true,tr,"""During the years of the AKP, agricultural production stagnated; in fact, it even declined for some products.""",Final Answer: Mostly True,mostly true,True,False
Qaz hasilatında müsbət dinamika davamlı xarakter daşıyır,half true,az,'The positive dynamics in gold production continue to be of a sustainable nature.',Final Answer: Mostly True,mostly true,False,False
"(son bir yılda) Bebek mamaları yüzde 100, pişik kremleri ise yüzde 70 zamlandı.",mostly false,tr,"In the last year, baby formulas have increased by 100%, while diaper creams have increased by 70%.",Final Answer: Half True,half true,False,False
“KİV-də guya Azərbaycanda dövlət orqanlarının sifarişi əsasında vəkillərə qarşı təqiblərin və təzyiqlərin olduğu barədə yalan və uydurma xarakterli məlumatlar yayılır”,false,az,"""It is claimed that false and fabricated information is being disseminated in the media about alleged persecution and pressure against lawyers in Azerbaijan at the request of state authorities.""",Final Answer: Mostly False,mostly false,False,False
Cumhurbaşkanlığı Hükümet Sistemi’nde kişi başına düşen borç miktarı 11 bin 970 liradan 21 bin 800 liraya çıktı,true,tr,"""In the Presidential Government System, the amount of debt per person has increased from 11,970 lira to 21,800 lira.""",Final Answer: True,true,True,False
"Turizmde Türkiye'de yüzde 2,5 gerileme yaşandı.",half true,tr,"""There was a 2.5% decline in tourism in Turkey.""",Final Answer: Half True,half true,True,False
ABD’de nükleer enerjinin payı artacak.,false,tr,The share of nuclear energy in the U.S. will increase.,Final Answer: Mostly True,mostly true,False,False
Mevsimsellikten arındırılmış işsizlik oranı Haziran’da yüzde 10.9 ile son 70 ayın zirvesine çıktı.,true,tr,"The seasonally adjusted unemployment rate reached 10.9% in June, the highest level in the last 70 months.",Final Answer: False,false,False,False
Koronavirusla bağlı fonda ən böyük ianəni dövlət tərəfindən prezident edib,half true,az,'The largest donation to the coronavirus fund has been made by the president on behalf of the state.',Final Answer: False,false,False,False
14 yılda 6 bin 100 kilometrenin üzerine 18 bin 500 kilometre daha yol koyduk.,mostly false,tr,"""In 14 years, we added 18,500 kilometers of road on top of the 6,100 kilometers.""",Final Answer: Half True,half true,False,False
16 yıllık AK Parti iktidarında 2 trilyon dolar vergi toplandı.,true,tr,"'During the 16 years of AK Party rule, 2 trillion dollars in taxes were collected.'",Final Answer: Mostly True,mostly true,False,False
Otoriter rejimlerde enflasyon oranları demokrasilerdeki ortalamanın neredeyse 20 katı.,mostly true,tr,"""In authoritarian regimes, inflation rates are almost 20 times higher than the average in democracies.""",Final Answer: Mostly True,mostly true,True,False
Mevcut iktidarın desteklediği kadın politikaları ile hayatı evle sınırlı kadın sayısı 4 milyonu aştı.,mostly false,tr,'The number of women whose lives are limited to the home has exceeded 4 million due to the women's policies supported by the current government.',Final Answer: Half True,half true,False,False
AXCP-Müsavat cütlüyünün hakimiyyətdə olduğu dövrlərdə 267 min hektar üzüm sahəsi vəhşicəsinə məhv edilib,false,az,"'During the periods when the AXCP-Müsavat duo was in power, 267 thousand hectares of grape fields were brutally destroyed.'",Final Answer: False,false,True,False
Yüce Divan’a gönderilmesi istenenler çoğunlukla konuşma yapmadılar,true,tr,'Those who were requested to be sent to the Supreme Court mostly did not make speeches.',Final Answer: Mostly True,mostly true,False,False
"Büyüme oranına bakıyorsun şu anda dünyada en iyi noktada olan ülkeyiz. IMF’nin, OECD’nin ölçeklerine bakıyorsun en iyi konumda olan ülkeyiz",false,tr,"""You are looking at the growth rate; we are currently the best-positioned country in the world. If you look at the metrics of the IMF and OECD, we are the best-positioned country.""",Final Answer: Half True,half true,False,False
Qeyri-neft sektorundakı dövriyyənin artımı ÜDM-in artımını üstələyib,half true,az,The growth of turnover in the non-oil sector has surpassed the growth of GDP.,Final Answer: Mostly True,mostly true,False,False
Tarihin en alt seviyesine indi Türkiye'deki sendikalaşma...,mostly true,tr,"""Unionization in Turkey has reached its lowest level in history...""",Final Answer: True,true,False,False
...kadınlar erkeklerle aynı işi yapıyor ama yüzde 20 eksik ücret alıyor.,true,tr,'...women do the same work as men but receive 20% less pay.',Final Answer: Mostly True,mostly true,False,False
Son 25 il ərzində ölkədə ümumi daxili məhsul 216 dəfə artıb,false,az,"'Over the past 25 years, the country's gross domestic product has increased 216 times.'",Final Answer: False,false,True,False
Mobil məhkəmə”nin tətbiqinə görə birincilər sırasındayıq,mostly true,az,"""We are among the first in the implementation of the 'mobile court'.""",Final Answer: Half True,half true,False,False
Azərbaycanda 1 milyon 600 min nəfər stabil maaş alır,mostly true,az,'1 million 600 thousand people receive stable salaries in Azerbaijan.',Final Answer: Half True,half true,False,False
Son 16 yılda cezaevlerinde 3.432 tutuklu ve hükümlü hayatını kaybetti.,true,tr,"'In the last 16 years, 3,432 detainees and convicts have lost their lives in prisons.'",Final Answer: Half True,half true,False,False
Erdoğan'ın Suriyelilere kitlesel vatandaşlık vermesinin modern dünyada eşi yok.,mostly true,tr,'Erdoğan's granting of mass citizenship to Syrians has no equal in the modern world.',Final Answer: Mostly True,mostly true,True,False
Bu ülkenin son dönemlerdeki en düşük güven endeksine sahip ülke durumuna geldik.,mostly true,tr,"""We have become the country with the lowest confidence index in recent times.""",Final Answer: Half True,half true,False,False
Dünyada en çok mülteciye ev sahipliği yapan ülke Türkiye. Milli gelire oranla dünyada en fazla insani kalkınma yardımı yapan ülke biz olduk.,mostly true,tr,"""Turkey is the country that hosts the most refugees in the world. In terms of national income, we have become the country that provides the most humanitarian development aid in the world.""",Final Answer: Mostly True,mostly true,True,False
15 yılda asgari ücreti yaklaşık 9 kat artırmış olduk ve hiçbir zaman da enflasyonun altına düşürmedik.,mostly false,tr,"""We have increased the minimum wage by approximately 9 times in 15 years and have never let it fall below inflation.""",Final Answer: Mostly True,mostly true,False,False
"AK Parti iktidara geldiğinde 50 TL’ye 85 litre benzin alıyorduk, şimdi 7 litre benzin alıyoruz.",mostly false,tr,"""When the AK Party came to power, we could buy 85 liters of gasoline for 50 TL, but now we can only buy 7 liters of gasoline.""","To evaluate the claim, we need to consider the context of gasoline prices in Turkey since the AK Party came to power in 2002. The statement compares the amount of gasoline that could be purchased for 50 TL at that time versus the current amount.

1. **Historical Context**: When the AK Party came to power, the price of gasoline was significantly lower than it is today. For example, in the early 2000s, gasoline prices were around 1 TL per liter or less, allowing for the purchase of 85 liters for 50 TL.

2. **Current Prices**: As of late 2023, gasoline prices in Turkey have risen significantly, often exceeding 20 TL per liter. This would mean that with 50 TL, one could only purchase about 2.5 liters of gasoline, not 7 liters.

Given this analysis, the claim that one could buy 85 liters of gasoline for 50 TL when the AK Party came to power and only 7 liters now is an exaggeration. The current purchasing power for gasoline is much lower than suggested.

Final Answer: Mostly False",mostly false,True,False
1999 yılından beri dünyanın en büyük 20 ekonomisinden biriyiz.,mostly true,tr,"""Since 1999, we have been one of the world's top 20 economies.""",Final Answer: Mostly True,mostly true,True,False
