claim,label,language,translated_claim,output,final_answer,correct,inconclusive
"„საჯარო სამართლის იურიდიული პირის შესახებ კანონის მე-12 მუხლის თანახმად, დღეს უნივერსიტეტებს უმტკიცე...",true,ka,"""According to Article 12 of the Law on Public Law Legal Entities, today you must approve universities...""",Final Answer: Half True,half true,False,False
"ელექტროტრანსპორტი ბათუმში გამოჩნდება პირველად არა მხოლოდ რეგიონში, არამედ ალბათ მთელ პოსტსაბჭოთა სივ...",mostly false,ka,'Electric transport will appear in Batumi for the first time not only in the region but probably throughout the entire post-Soviet space...',Final Answer: Mostly True,mostly true,False,False
"ჯანდაცვის დაფინანსების გაზრდის მიუხედავად, 2017 წელს სიღარიბე გაიზარდა... მოქალაქეები ჯანდაცვის დანა...",mostly true,ka,"""Despite the increase in healthcare funding, poverty rose in 2017... citizens are facing healthcare challenges...""",Final Answer: Half True,half true,False,False
"ექვსი წლის განმავლობაში 60 ქუჩაა გაკეთებული გორში, ამ რიცხვს წელს კიდევ 25 ქუჩა შეემატება",mostly true,ka,"""In the past six years, 60 streets have been constructed in Gori, and this year an additional 25 streets will be added to that number.""",Final Answer: Half True,half true,False,False
პირდაპირი უცხოური ინვესტიციების 2017 წლის მაჩვენებელი დამოუკიდებელი საქართველოს ისტორიაში რეკორდულია,half true,ka,'The level of foreign direct investment in 2017 is a record in the history of independent Georgia.',Final Answer: True,true,False,False
„14 000 მსჯავრდებული პირი გამოსულია ციხიდან და არ არსებობს არავითარი რესოციალიზაციის პროგრამა“,half true,ka,"""14,000 convicted individuals have been released from prison and there is no resocialization program in place.""",Final Answer: Half True,half true,True,False
"2013 წლის შემდეგ ჩვენ მოვახერხეთ 16 000-ზე მეტი დევნილი ოჯახის საცხოვრებლით უზრუნველყოფა, მათგან 5 0...",half true,ka,"'Since 2013, we have managed to provide housing for over 16,000 displaced families, of which 5...'.",Final Answer: Half True,half true,True,False
გორის მუნიციპალიტეტის ყველა სოფელში მოგვარებულია სარწყავი წყლის პრობლემა,mostly false,ka,'The irrigation water problem has been resolved in all villages of the Gori municipality.',Final Answer: False,false,False,False
ფოთის 15 მილიონიანი ბიუჯეტიდან 14 მილიონი მხოლოდ ხელფასებზე და სხვადასხვა ხარჯებზე მიდის,false,ka,"'Out of the 15 million budget of Poti, 14 million goes only to salaries and various expenses.'",Final Answer: Mostly True,mostly true,False,False
"„რაც არ უნდა სურვილი ჰქონოდა ბრალდებულს, რომ მისი საქმე ნაფიც მსაჯულებს განეხილათ, პროკურორს ყოველთვ...",false,ka,"""No matter how much the defendant wanted his case to be heard by a jury, the prosecutor every month...""",Final Answer: Half True,half true,False,False
"„ევროპული, ამერიკული გამოცდილებით, ადმინისტრაციის ხელმძღვანელი შეზღუდულია, რომ ჰქონდეს აკადემიური თა...",mostly false,ka,"""Based on European and American experience, the head of the administration is limited in having academic...""",Final Answer: Half True,half true,False,False
2017 წლის პირველ კვარტალში ევროკავშირში ქართული ექსპორტი 44%-ით გაიზარდა,true,ka,"In the first quarter of 2017, Georgian exports to the European Union increased by 44%.",Final Answer: True,true,True,False
რეგიონთან და ევროკავშირთან შედარებით საქართველოს მაღალი ეკონომიკური ზრდის ტემპი აქვს,false,ka,"""Georgia has a high economic growth rate compared to the region and the European Union.""",Final Answer: Mostly True,mostly true,False,False
"ათობით ათას პედაგოგს და პენსიონერს შემოსავალი დოლარში უფრო ნაკლები გამოსდის, ვიდრე 2012 წელს",mostly true,ka,"""Tens of thousands of teachers and pensioners earn less in dollars than they did in 2012.""",Final Answer: True,true,False,False
არცერთ საერთაშორისო შეფასებაში არ ყოფილა საუბარი სასამართლოში კორუფციაზე,mostly false,ka,"""There has been no mention of corruption in the court in any international assessment.""",Final Answer: False,false,False,False
გურიაში ვაშენებდით დიდ აეროპორტს... დაწყებული გვქონდა მშენებლობა,mostly false,ka,'We were building a large airport in Guria... we had started the construction.',Final Answer: False,false,False,False
"2004 წელს, როცა ჩვენ ხელისუფლება ჩავიბარეთ, ქობულეთის ბიუჯეტი იყო 2.5 მლნ, ხოლო 2012 წელს, როცა ხელი...",mostly true,ka,"""In 2004, when we took over the government, the budget of Kobuleti was 2.5 million, while in 2012, when we...""",Final Answer: Half True,half true,False,False
"საქართველო ბოლო პერიოდის განმავლობაში პრაქტიკულად ერთადერთი ქვეყანაა, რომელსაც საერთაშორისო სარეიტინ...",false,ka,"""Georgia has been practically the only country in recent times that has received international ratings...""",Final Answer: Mostly False,mostly false,False,False
"თქვენი გამგებლის მოადგილე (ვაკის) დაიჭირეს ქრთამის აღების ფაქტზე, როდესაც ის დასაქმების სანაცვლოდ იღებდა ფულს",true,ka,'Your district governor's deputy (Vake) was arrested for taking a bribe when he was receiving money in exchange for employment.',Final Answer: False,false,False,False
საქართველომ ჩრდილოეთ-სამხრეთის საერთაშორისო მაგისტრალის პროექტში მონაწილეობის შანსი ხელიდან გაუშვა,false,ka,'Georgia missed the opportunity to participate in the North-South International Highway project.',Final Answer: Mostly True,mostly true,False,False
„ეს არ არის კანონის დეკრიმინალიზაცია... სისხლის სამართლის პასუხისმგებლობა რჩება“,mostly false,ka,"""This is not the decriminalization of the law... criminal liability remains.""",Final Answer: True,true,False,False
"500 დევნილი ოჯახის სახლი,&nbsp;რომელიც წინა ხელისუფლებამ ააშენა, სოზარ სუბარმა ხელახლა გაარემონტა",mostly false,ka,"'The house of 500 displaced families, which was built by the previous government, has been renovated again by Sozar Subar.'",Final Answer: Half True,half true,False,False
2012 წელთან შედარებით ორჯერ არის გაზრდილი პირდაპირი უცხოური ინვესტიციების მოცულობა,half true,ka,"""The volume of direct foreign investments has doubled compared to 2012.""",Final Answer: Half True,half true,True,False
"კულტურის სამინისტროს ბიუჯეტი გაიზარდა 128 მლნ-მდე. სამაგიეროდ, როცა დეკემბერში ვარძიას სერიოზული პრო...",half true,ka,"""The budget of the Ministry of Culture has increased to 128 million. However, when in December there was a serious pro...""",Final Answer: Half True,half true,True,False
"„სახელმწიფო საზღვრის უკანონოდ გადაკვეთისას, ორი განსხვავებული რეჟიმია დადგენილი“",mostly false,ka,"""There are two different regimes established for the illegal crossing of the state border.""",Final Answer: Half True,half true,False,False
"მარიხუანას, რომელიც სამედიცინო მიზნით გამოიყენება, ნარკოტიკული თრობის ეფექტი არ აქვს",true,ka,"""Marijuana used for medical purposes does not have a narcotic intoxication effect.""",Final Answer: Mostly False,mostly false,False,False
"ევროატლანტიკური კურსის კონსტიტუციაში ასახვის ინიციატივა ენმ-ს 2013 წელს ჰქონდა, რასაც ""რესპუბლიკურმა...",true,ka,"""The initiative to reflect the Euro-Atlantic course in the constitution was proposed by the United National Movement in 2013, which was met with 'the Republican...'""",Final Answer: Mostly True,mostly true,False,False
"2011 წელს სახელმწიფო აუდიტის სამსახურის 11 დასკვნა იყო გადაგზავნილი სამართალდამცავ უწყებებში. მათ ნ...	true
ar	misbar.com	العالمة العراقية هدى عماش، التي كلفها الرئيس العراقي الراحل صدام حسين بإحياء البرنامج النووي، اعتُقلت عام 2003 وعُذبت حتى فقدت مداركها. وبعد الإفراج عنها...	Huda Salih Mahdi Ammash is an Iraqi scientist and academic, sometimes dubbed Mrs. Anthrax"" by Anglo-American media for her unproven association with the ...",false,ka,"""In 2011, the State Audit Office sent 11 conclusions to law enforcement agencies.""",Final Answer: Half True,half true,False,False
"თბილისის მერიაში საწვავის ხარჯი რვაჯერ არის გაზრდილი, რბილი ავეჯის ხარჯი - ორჯერ, და არის ასი ათასობ...",mostly false,ka,"'The fuel expenses in the Tbilisi City Hall have increased eightfold, the expenses for soft furniture have doubled, and there is a hundred thousand...'",Final Answer: Half True,half true,False,False
20 ივნისის ღამეს ძალის გამოყენება იყო ლეგიტიმური... ამას ადასტურებს ყველა საერთაშორისო ორგანიზაცია დ...,half true,ka,"""The use of force on the night of June 20 was legitimate... this is confirmed by all international organizations.""",Final Answer: False,false,False,False
მარნეულის და კორცხელის ინციდენტებში ბრალდებულების მიმართ შსს-მ განსხვავებული მიდგომა გამოიჩინა,true,ka,"""The Ministry of Internal Affairs showed a different approach towards the accused in the incidents of Marneuli and Kortsheli.""",Final Answer: Half True,half true,False,False
"მთავრობამ შეაჩერა ისეთი პროექტები, როგორიცაა შემოვლითი რკინიგზა და სააკაძის მოედნის ესტაკადა",mostly true,ka,'The government has halted projects such as the bypass railway and the Saakashvili Square overpass.',Final Answer: True,true,False,False
"„თბილისის მერიამ დაიწყო იმ მიწის ნაკვეთების ელექტრონული აუქციონით გაყიდვა, რომლებიც ვაზისუბნის მცხოვ...",half true,ka,"""The Tbilisi City Hall has started selling the plots of land in Vazisubani through electronic auction.""",Final Answer: True,true,False,False
"2017 წლის ბიუჯეტით, ხელვაჩაურში ინფრასტრუქტურული პროექტების დაფინანსება მცირდება",false,ka,"""With the 2017 budget, funding for infrastructure projects in Khelvachauri is being reduced.""",Final Answer: True,true,False,False
"„დაახლოებით 10 000-ით იზრდება საჯარო სექტორში დასაქმებულთა რაოდენობა, რადგან კეძო სექტორში მთავრობა ...",half true,ka,"""The number of employees in the public sector increases by approximately 10,000, as the government in the private sector...""",Final Answer: Half True,half true,True,False
"საკონსტიტუციო კომისიამ მუშაობა ნულოვანი შედეგით დაასრულა, ამაზე კი დაახლოებით 300 ათასი ლარი დაიხარჯ...",true,ka,"'The constitutional commission completed its work with zero results, and about 300,000 lari was spent on this...'",Final Answer: Half True,half true,False,False
„არცერთ მინისტრს (2012 წლის 1 ოქტომბრის შემდეგ) მანქანა არ შეუცვლია”,mostly true,ka,"""No minister has changed their car since October 1, 2012.""",Final Answer: False,false,False,False
"„2012 წელს, „ნაციონალების“ დროს, ქურდულ სამყაროსთან დაკავშირებით 10 პირის დაკავება მოხდა... ჩვენ, 20...",mostly true,ka,"""In 2012, during the time of the 'National Movement', 10 individuals were arrested in connection with the criminal world... We, 20...""",Final Answer: False,false,False,False
ევროპულ დემოკრატიაში არ არსებობს სამ თვეზე მეტი წინასაარჩევნო [ოფიციალური] პერიოდი,mostly true,ka,"'In European democracy, there is no official pre-election period longer than three months.'",Final Answer: Mostly False,mostly false,False,False
"რაც შეეხება სამართლიანობის აღდგენას, 300-ზე მეტი საჯარო მოხელეა მიცემული პასუხისგებაში წინა წლებში ჩ...",mostly false,ka,"""As for the restoration of justice, more than 300 public officials have been held accountable in previous years...""",Final Answer: Mostly True,mostly true,False,False
"2012 წლის შემდეგ, თბილისში ავტომობილების რაოდენობა 2.5-ჯერ გაიზარდა. ეს შემოსავლების ზრდის გარეშე შე...",mostly true,ka,"""Since 2012, the number of cars in Tbilisi has increased by 2.5 times. This has occurred without an increase in income...""",Final Answer: Mostly True,mostly true,True,False
საფრანგეთში კანაფის პირადი მოხმარებისთვის 10 წელი ციხე ან 7.5 მლნ ევროს ჯარიმაა,false,ka,"'In France, personal use of cannabis can result in 10 years in prison or a fine of 7.5 million euros.'",Final Answer: Mostly False,mostly false,False,False
"„პირველი სექტემბრიდან ევროკავშირთან თავისუფალი სავაჭრო ზონის შესახებ სავაჭრო შეთანხმება ამოქმედდება,...",mostly true,ka,"""From September 1, a trade agreement on a free trade zone with the European Union will come into effect,...""",Final Answer: Half True,half true,False,False
"“ეკონომიკაში არსებული ცუდი მდგომარეობა გადამდებია სხვა სფეროებზეც. მაგალითად, რკინიგზას წმინდა მოგებ...",mostly true,ka,"""The poor state of the economy is contagious to other sectors as well. For example, the railway has a net profit...""",Final Answer: Half True,half true,False,False
"„ჩვენ გავაკეთეთ ძალიან მოკლე დროში ის, რაც ვერ გააკეთა 9 წლის განმავლობაში „ნაციონალურმა მოძრაობამ,“...",mostly false,ka,"""We accomplished in a very short time what the 'National Movement' could not do in 9 years...""",Final Answer: Half True,half true,False,False
საკრებულოში ყოფნის პერიოდში ალეკო ელისაშვილს თბილისისთვის არცერთი საკანონმდებლო ინიციატივა არ შეუთავ...,false,ka,"'During his time in the assembly, Aleko Elisashvili did not propose a single legislative initiative for Tbilisi...'",Final Answer: False,false,True,False
"პრეზიდენტის შენიშვნებში ასახული 6-დან 5 საკითხი იყო ზუსტად ის, რომლებიც „ოცნებამ“ შემოგვთავაზა, რომ ...",true,ka,"'Out of the 6 issues reflected in the president's remarks, 5 were exactly those that ""Georgian Dream"" proposed to us, that ...'",Final Answer: Half True,half true,False,False
ხელვაჩაურის გაზიფიკაცია 2015 წლის ბოლომდე უნდა დასრულებულიყო,mostly false,ka,"""The gasification of Khelvachauri should have been completed by the end of 2015.""",Final Answer: False,false,False,False
თეთრიწყაროში დიდგორის ქუჩაზე მდებარე სტადიონის რეაბილიტაცია განხორციელდა,true,ka,The rehabilitation of the stadium located on Didgori Street in Tetritskaro has been completed.,Final Answer: True,true,True,False
"“2011 წლის აგვისტოში, სამწუხაროდ, ზუსტად იგივე რაოდენობა იყო [მკვლელობების] – 11, რაც გვაქვს 2014 წლ...",half true,ka,"""In August 2011, unfortunately, the exact same number of [murders] was 11, which we have in 2014...""",Final Answer: False,false,False,False
"2018 წელს, 2012 წელთან შედარებით, განათლების სამინისტროს დაფინანსება გაორმაგდა. 65 ათასზე მეტი მოსწა...",mostly true,ka,"""In 2018, compared to 2012, the funding for the Ministry of Education doubled. More than 65 thousand students...""",Final Answer: Half True,half true,False,False
პრაქტიკულად ყველა სამინისტროში სახელფასო ანაზღაურება შემცირებულია,mostly true,ka,"'In practically every ministry, salary compensation has been reduced.'",Final Answer: Half True,half true,False,False
"მამუკა ცაავა არ იყო ჩვენ მიერ მიყვანილი თანამშრომელი, ის იქ ადრეც მუშაობდა",false,ka,'Mamuka Tsaaava was not an employee brought in by us; he had worked there before.',Final Answer: False,false,True,False
რუსთავის მერის არაკომპეტენტურობის გამო ქალაქის ბიუჯეტმა 200 000 ლარამდე იზარალა,false,ka,"""Due to the incompetence of the mayor of Rustavi, the city's budget has suffered a loss of up to 200,000 lari.""",Final Answer: Half True,half true,False,False
"„ჩვენმა მთავრობამ მოახერხა და გვაქვს 4.7-4.8% ეკონომიკური ზრდა გასულ წელს, ეს არის ძალიან დიდი წარმა...",false,ka,"""Our government has managed to achieve an economic growth of 4.7-4.8% last year, which is a very significant achievement...""",Final Answer: Half True,half true,False,False
"„ეს [ანაკლიის ნაპირსამაგრი სამუშაოები] მანამდე არ იყო დაგეგმილი. როგორც ყოველთვის, უკუღმა აკეთებდა ყ...",half true,ka,"""This [the Anaklia coastal protection works] was not planned before. As always, he was doing it backwards...""",Final Answer: Half True,half true,True,False
20-დან 29 წლამდე ახალგაზრდები უმუშევართა თითქმის ნახევარს შეადგენენ,mostly true,ka,Young people aged 20 to 29 make up almost half of the unemployed.,Final Answer: Mostly True,mostly true,True,False
"ჩემი ყველა ვეტო, რომელიც პარლამენტმა დაძლია, მოგვიანებით ან საკონსტიტუციომ გაიზიარა, ან თვითონ მთავრ...",true,ka,"""All my vetoes that the parliament has overcome were later either accepted by the constitutional court or by the government itself...""",Final Answer: Half True,half true,False,False
"პროგრამით - ""აწარმოე საქართველოში"" უკვე 123 პროექტია დაფინანსებული, ეს ქართულ წარმოებაში ჩადებული 35...",true,ka,"""Under the program 'Produce in Georgia,' 123 projects have already been funded, which is an investment of 35... in Georgian production.""",Final Answer: Half True,half true,False,False
გურიის ფეხბურთის ფედერაციის დელეგატის შერჩევა დარღვევებით მოხდა,mostly true,ka,'The selection of the delegate of the Guria Football Federation was conducted with violations.',Final Answer: Half True,half true,False,False
პარტიის საარჩევნო რეგისტრაციის საკითხზე ცესკოს ქმედებასთან დაკავშირებული შენიშვნები უსაფუძვლოა და კო...,false,ka,"""The remarks related to the actions of the CEC regarding the party's electoral registration issue are unfounded and co...""",Final Answer: Half True,half true,False,False
"ტრამპის მიერ ბიუჯეტის კანონის ხელმოწერა პირველი შემთხვევაა, როდესაც საქართველოს ტერიტორიების ოკუპაცი...",true,ka,'Trump's signing of the budget law is the first instance in which the occupation of Georgia's territories...',Final Answer: False,false,False,False
2010 წლიდან დღემდე ნარკომომხმარებელთა რაოდენობა დაახლოებით 15 ათასით გაიზარდა,mostly true,ka,"""Since 2010, the number of drug users has increased by approximately 15,000.""",Final Answer: Half True,half true,False,False
"განცხადება, რომ საქართველო 2011 წელს დამარცხდა არის ფაქტის დამახინჯება",true,ka,"""The statement that Georgia was defeated in 2011 is a distortion of the facts.""",Final Answer: False,false,False,False
"ტყუილია, რომ ახალი კონსტიტუციით პრეზიდენტის უფლებები რამენაირად იზღუდება",false,ka,"""It is false that the president's powers are somehow restricted by the new constitution.""",Final Answer: False,false,True,False
50%-ით არის შემცირებული პირდაპირი უცხოური ინვესტიციები,half true,ka,"""Direct foreign investments have decreased by 50%.""",Final Answer: Half True,half true,True,False
"კაბელების საქმეზე ბრალდებულებს არ ჰქონიათ შეხება თანხასთან, რომლის გაფლანგვასაც ედავებიან",true,ka,"""The defendants in the cable case had no contact with the funds they are accused of embezzling.""",Final Answer: False,false,False,False
“ევროკავშირის შეფასებით მნიშვნელოვნად გაუმჯობესდა ციხეებში არსებული მდგომარეობა”,half true,ka,"""According to the European Union, the conditions in prisons have significantly improved.""",Final Answer: Mostly True,mostly true,False,False
"რუსთავში სატელევიზიო მიმღებებს, მოდემებს, სმარტფონებს, პლანშეტებს, ნეტბუქებს და ტელევიზორებს აწარმოე...",mostly true,ka,"""In Rustavi, produce television receivers, modems, smartphones, tablets, netbooks, and televisions...""",Final Answer: False,false,False,False
"კონცერტების ჩატარებისთვის გამოყოფილი თანხები გაიზარდა 2 მლნ ლარით, ხოლო რეკლამირების ხარჯები 600 ათასი ლარით",true,ka,"""The funds allocated for holding concerts have increased by 2 million lari, while advertising expenses have increased by 600 thousand lari.""",Final Answer: Half True,half true,False,False
"2012 წელთან შედარებით, დოლარში საქართველოს ეკონომიკა შემცირებულია",half true,ka,"""Compared to the year 2012, Georgia's economy has decreased in dollars.""",Final Answer: False,false,False,False
„საქართველო აღმოსავლეთ პარტნიორობის ქვეყნებს შორის პირველ და მეორე ადგილზეა აბსოლუტურად ყველა პარამე...,half true,ka,"""Georgia ranks first and second among the Eastern Partnership countries in absolutely all parameters...""",Final Answer: Mostly False,mostly false,False,False
100 ათასზე ნაკლები თელავის არცერთ სოფელში არ იხარჯება,mostly false,ka,"'Less than 100,000 is not spent in any village of Telavi.'",Final Answer: False,false,False,False
ქალაქის დატბორვასთან დაკავშირებული სერიოზული პრობლემა რუსთავს მოშორდება,mostly false,ka,'A serious problem related to the flooding of the city will be resolved for Rustavi.',Final Answer: Half True,half true,False,False
ევროპული ღირებულებები - იტალიის სამაშველო სამსახურებს მიგრანტების ჩაძირული გემების დახმარება აეკრძ...,half true,ka,'European values - Italy's rescue services are prohibited from assisting migrants on sunken ships...',Final Answer: Mostly False,mostly false,False,False
"მთავრობამ დააანონსა, რომ მომდევნო 4 წელში ინფრასტრუქტურაში 8 მლრდ დაიხარჯება, რაც დაუჯერებელია, რადგ...",mostly false,ka,"'The government announced that 8 billion will be spent on infrastructure in the next 4 years, which is unbelievable, because...'",Final Answer: Half True,half true,False,False
გასულ წელს ორი და მეტი რეფორმა მსოფლიოს მხოლოდ 18 ქვეყანაში განხორციელდა და საქართველო ამ 18 ქვეყანა...,mostly false,ka,"""Last year, two or more reforms were implemented in only 18 countries around the world, and Georgia is one of these 18 countries...""",Final Answer: False,false,False,False
"ირაკლი ღარიბაშვილის განცხადებით, გასულ წელთან შედარებით, პრევენციული ღონისძიებების გატარების შემდეგ,...",mostly false,ka,"""According to Irakli Gharibashvili, compared to last year, after the implementation of preventive measures,...""",Final Answer: Half True,half true,False,False
"სტიქიით დაზარალებულ მოსახლეობას დახმარება მარტში გადასცეს, როცა ეს ზამთარში უნდა მომხდარიყო. ასევე, ...",half true,ka,"""Assistance was provided to the population affected by the disaster in March, when it should have happened in the winter. Also, ...""",Final Answer: Mostly True,mostly true,False,False
საქართველოს ეკონომიკა დოლარებში შემცირდა. ჩვენ ეკონომიკა 4 მილიარდიდან 16 მილიარდ დოლარამდე ავიყვანე...,half true,ka,"""The economy of Georgia has decreased in dollars. We raised the economy from 4 billion to 16 billion dollars...""",Final Answer: Mostly False,mostly false,False,False
"ბანკების მოვალეთა რიცხვი 2012 წელს 110 000 იყო, ახლა ეს რიცხვი გაზრდილია 250 000-მდე. ხოლო, ლომბარდს...",half true,ka,"'The number of bank debtors was 110,000 in 2012, and now this number has increased to 250,000. As for the pawnshop...'",Final Answer: Half True,half true,True,False
"სოფელ კორცხელში ენმ-ს არჩევნების ჩაშლა აქვს დაგეგმილი, რისთვისაც ადგილზე ზაზა კედელაშვილის ზონდერები...",false,ka,"""In the village of Kortsxheli, the UNM has planned to disrupt the elections, for which Zaza Kedelashvili's agents are on site...""",Final Answer: False,false,True,False
"„ბოლო თვეების განმავლობაში, ლარის 6%-მდე ვარდნა მოხდა. ბოლო თვეებში, თურქეთში ლირის ვარდნა 25 %-ის  ...",mostly true,ka,"""In the last few months, the lari has fallen by up to 6%. In recent months, the lira in Turkey has fallen by 25%...""",Final Answer: Mostly True,mostly true,True,False
"“მე ვსაუბრობ იმ ცვლილებებზე, რაც ახალი კონსტიტუციის ძალაში შესვლის დღიდან განხორციელდა და ხორციელდებ...",false,ka,"""I am talking about the changes that have been made and are being made since the day the new constitution came into force...""",Final Answer: Half True,half true,False,False
„პარლამენტარის ხელფასი არის 2 000 ლარი და ხელზე იღებს 1 600 ლარს. საქართველოს პარლამენტში პრემიები ა...,mostly false,ka,"""The salary of a parliamentarian is 2,000 lari, and they take home 1,600 lari. In the Parliament of Georgia, bonuses...""",Final Answer: Mostly True,mostly true,False,False
რუსთავის მერს პრემია შვებულებაში ყოფნის დროსაც აქვს აღებული,true,ka,'The mayor of Rustavi has received a bonus even while on vacation.',Final Answer: False,false,False,False
ბარბარეს ეკლესიის საქმე სასამართლომდე მივიყვანეთ,false,ka,"""We have brought the case of the Barbara Church to court.""",Final Answer: False,false,True,False
"„2011 წელს ჩვენი სოფლის მეურნეობა იყო 20%-ით ნაკლები, ვიდრე 2003-ში. დღეს არის ზრდა სოფლის მეურნეობა...",mostly true,ka,"""In 2011, our agriculture was 20% lower than in 2003. Today, there is growth in agriculture...""",Final Answer: Half True,half true,False,False
თურქეთი საქართველოს ერთ-ერთი უმსხვილესი სავაჭრო პარტნიორია და ეს ურთიერთობები კიდევ უფრო ღრმავდება,half true,ka,"'Turkey is one of Georgia's largest trading partners, and these relations are deepening even further.'",Final Answer: Mostly True,mostly true,False,False
"„...არცერთ მომენტში მათთან  [ნაციონალური მოძრაობა] კოჰაბიტაციაში არ შევსულვართ. 9 წლის განმავლობაში,...",false,ka,"""...at no point have we entered into cohabitation with them [the National Movement]. For 9 years,...""",Final Answer: Mostly True,mostly true,False,False
