claim,label,language,translated_claim,output,final_answer,correct,inconclusive
ইউ গভের বিচারে বিশ্বের সবথেকে সেরা ব্যক্তি নির্বাচিত হয়েছেন।,mostly false,bn,He has been selected as the best person in the world according to the judgment of the EU government.,"Final Answer: False

The claim that someone has been selected as the ""best person in the world"" by the EU government is not true. The European Union does not have any official process or criteria for selecting or judging the ""best person in the world.""",false,False,False
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਵੀਡੀਓ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਵਿੱਚ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਇੱਕ ਮ੍ਰਿਤਕ ਸ਼ਖਸ ਅੰਤਿਮ ਸੰਸਕਾਰ ਤੋਂ ਪਹਿਲਾਂ ਜਿਉਂਦਾ ਹੋ ਗਿਆ।,half true,pa,A video is going viral on social media in which it is being claimed that a deceased person came back to life before the final rites.,"To determine the accuracy of the claim that a deceased person came back to life before the final rites, we need to consider several factors:

1. **Source Verification**: Check the credibility of the source sharing the video. Reliable news outlets or medical professionals would provide more trustworthy information.
2. **Medical Explanation**: Understand if there are any medical phenomena that could explain such an event, such as Lazarus syndrome (a rare phenomenon where circulation spontaneously returns after failed attempts at resuscitation).
3. **Context and Evidence**: Analyze the video for any signs of manipulation or context that might suggest it is staged or misinterpreted.

Given the extraordinary nature of the claim, it is highly likely to be false unless supported by strong, verifiable evidence from credible sources.

Final Answer: False",false,False,False
मध्य प्रदेश में हिंदू लड़की को चर्च में प्रेयर मीट में हिस्सा लेने पर जिंदा जलाया.,mostly false,hi,A Hindu girl in Madhya Pradesh was burned alive for attending a prayer meeting in a church.,"To determine the accuracy of the claim that ""A Hindu girl in Madhya Pradesh was burned alive for attending a prayer meeting in a church,"" we need to verify the details through reliable sources such as news reports, official statements, and credible fact-checking organizations.

1. **Check News Reports**: Look for credible news articles from well-known media outlets that report on this incident. Verify if there are any details about the event, including the location, the victim, and the circumstances surrounding the incident.

2. **Official Statements**: Check for any statements from local authorities, police, or government officials in Madhya Pradesh regarding this incident. Official statements can provide verified information and context.

3. **Fact-Checking Organizations**: Refer to fact-checking websites like Snopes, FactCheck.org, or local fact-checking organizations in India. These organizations often investigate viral claims and provide detailed analyses.

4. **Context and Background**: Understand the broader context of religious tensions or incidents in the region. This can help in assessing the plausibility of the claim.

Without access to real-time data and the ability to verify the claim through the steps mentioned above, I cannot provide a definitive answer. However, based on the information available up to my knowledge cutoff date in October 2021, there have been instances of religious tensions in various parts of India, but specific incidents need to be verified individually.

Final Answer: **False** (based on the lack of verifiable information and the need for further investigation to confirm the claim).",,False,True
"ব্যাঙ্গালোরের মসজিদ প্রধানমন্ত্রী নরেন্দ্র মোদীর নামে নামকরণ করা হলো,",mostly false,bn,A mosque in Bangalore has been named after Prime Minister Narendra Modi.,"To determine the accuracy of the claim that a mosque in Bangalore has been named after Prime Minister Narendra Modi, I would need to verify the information from reliable sources. As of my last update in October 2023, there have been no credible reports or verified news sources confirming that a mosque in Bangalore has been named after Prime Minister Narendra Modi.

Final Answer: False",false,False,False
आईएएस की परीक्षा पास करने वाली 24 वर्षीय मुस्लिम लड़की की तस्वीर.,mostly false,hi,The picture of a 24-year-old Muslim girl who passed the IAS exam.,"To determine the accuracy of the claim, we need to verify the specific details about the individual in question, such as their age, religion, and whether they passed the IAS exam. Without specific information or a verifiable source, it is not possible to confirm the claim.

Final Answer: False",false,False,False
ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਤਸਵੀਰ ਵਿੱਚ ਦਿਖਾਈ ਦੇ ਰਹੀ ਕੁੜੀ ਨੂੰ ਵਰ ਦੀ ਲੋੜ ਹੈ ਜੋ ਕਨਾਡਾ ਜਾਣ ਦਾ ਖਰਚਾ ਚੁੱਕ ਸਕੇ।,false,pa,It is being claimed that the girl shown in the picture needs a husband who can bear the expenses of going to Canada.,"To determine the accuracy of the claim, we would need verifiable information about the girl in the picture and her specific situation. Without concrete evidence or reliable sources to confirm the claim, it is not possible to accurately assess its truthfulness.

Final Answer: False",false,True,False
अमेरिका की एक महिला ने एक साथ 17 हमशक्ल लड़कों को जन्म दिया है.,false,hi,An American woman has given birth to 17 identical boys at once.,Final Answer: False,false,True,False
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਸਾਬਕਾ ਭਾਰਤੀ ਕ੍ਰਿਕਟਰ ਕਪਿਲ ਦੇਵ ਨੂੰ ਲੈ ਕੇ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਸਾਬਕਾ ਭਾਰਤੀ ਕ੍ਰਿਕਟਰ ਦਾ ਦਿਹਾਂਤ ਹੋ ਗਿਆ ਹੈ।,half true,pa,It is being claimed on social media that former Indian cricketer Kapil Dev has passed away.,"To determine the accuracy of the claim that former Indian cricketer Kapil Dev has passed away, it is essential to verify the information from reliable and up-to-date sources such as news outlets, official statements, or Kapil Dev's social media accounts.

As of my last update in October 2023, there have been no credible reports or confirmations regarding the death of Kapil Dev. However, for the most current and accurate information, please refer to the latest news from trusted sources.

Final Answer: False",false,False,False
প্রধানমন্ত্রী নরেন্দ্র মোদি শিল্পপতি 'আদানির স্ত্রী' কে নতমস্তক প্রণামকরছেন।,mostly false,bn,Prime Minister Narendra Modi is bowing down in reverence to industrialist 'Adani's wife'.,"To determine the accuracy of the claim that ""Prime Minister Narendra Modi is bowing down in reverence to industrialist Adani's wife,"" we need to verify the context and the authenticity of the event or image in question. 

1. **Context Verification**: 
   - If there is a specific event or image being referred to, it is important to check credible news sources or official statements to understand the context.
   - Public figures like Prime Minister Narendra Modi often participate in various cultural, religious, and social events where gestures of respect, such as bowing, are common.

2. **Image/Video Verification**:
   - If the claim is based on an image or video, it is crucial to verify its authenticity. This can be done through reverse image searches or checking reliable news outlets to see if the image/video has been reported accurately.

3. **Fact-Checking Sources**:
   - Consulting fact-checking websites like Snopes, FactCheck.org, or similar platforms can provide insights into whether the claim has been investigated and what the findings were.

Without specific evidence or context provided in the claim, it is challenging to make a definitive judgment. However, based on the general practice of verifying such claims, if there is no credible evidence supporting the claim, it would be considered false.

Final Answer: False",false,False,False
रतन टाटांनी 18 वर्षीय तरुणाच्या जेनेरिक फार्मसी स्टार्ट-अपमध्ये 50 टक्के भागीदारी खरेदी केली.,false,mr,Ratan Tata purchased a 50% stake in an 18-year-old's generic pharmacy start-up.,Final Answer: False,false,True,False
ભારતીય સેનાએ ગલવાન નદી પરનો પુલ બનાવી લીધો જેને ચીન રોકવા માંગતું હતું,half true,gu,The Indian Army has built a bridge over the Galwan River which China wanted to stop.,"To determine the accuracy of the claim that ""The Indian Army has built a bridge over the Galwan River which China wanted to stop,"" we need to consider the context and available information.

1. **Background**: The Galwan Valley has been a point of contention between India and China, particularly highlighted during the 2020 border clashes. Both countries have been involved in infrastructure development in the region to strengthen their strategic positions.

2. **Indian Infrastructure Development**: India has indeed been working on infrastructure projects in the region, including roads and bridges, to improve connectivity and logistical support for its troops.

3. **Chinese Objections**: China has expressed concerns and objections to India's infrastructure development in the region, claiming it as a disputed area.

4. **Specific Bridge Over Galwan River**: There have been reports and satellite images indicating that India has constructed bridges over the Galwan River. These constructions have been part of India's broader strategy to enhance its military logistics in the region.

Given this context, the claim that the Indian Army has built a bridge over the Galwan River and that China wanted to stop it aligns with the reported facts and geopolitical dynamics.

Final Answer: Mostly True",mostly true,False,False
"ছবিতে দেখা যাচ্ছে, রাশিয়ার রাষ্ট্রপতি ভ্লাদিমির পুতিন তার কার্যালয়ে ভারতের ডাঃ ভীমরাও আম্বেদকরের এক প্রতিকৃতি লাগিয়েছেন",false,bn,The picture shows that Russian President Vladimir Putin has put up a portrait of India's Dr. B.R. Ambedkar in his office.,Final Answer: False,false,True,False
1000 કામ સાઇડ મા મૂકી ને આ ઓડિયો ક્લિપ ને તમારા માટે અને તમારા પરિવાર ની ભલાઈ માટે સાંભળો,false,gu,Put aside 1000 tasks and listen to this audio clip for your and your family's well-being.,Final Answer: False,false,True,False
এই ভিডিওতে পশ্চিমবঙ্গ পুলিশকে বিক্ষোভকারীদের উপর বোমা মারতে দেখা যায়,half true,bn,"In this video, West Bengal police are seen throwing bombs at the protesters.","To determine the accuracy of the claim that ""In this video, West Bengal police are seen throwing bombs at the protesters,"" I would need to review the specific video in question. However, since I cannot view videos, I can provide guidance on how to verify this claim.

1. **Source Verification**: Check the credibility of the source that shared the video. Reliable news outlets or official statements from authorities can provide context.
2. **Context**: Look for additional information or reports about the incident. Context can help determine if the video is being interpreted correctly.
3. **Expert Analysis**: Seek analysis from experts or fact-checking organizations that may have reviewed the video.
4. **Visual Evidence**: Examine the video for clear visual evidence that supports or refutes the claim.

Without the ability to view the video myself, I cannot definitively verify the claim. Therefore, I recommend following the steps above to reach a conclusion.

Final Answer: Unable to determine based on the information provided.",,False,True
টাটা মোটরসের আনা ইভিশন নামের বৈদ্যুতিক গাড়িটি এক বার চার্জ দিলে ১০০০ কিমি অবধি যেতে পারে ও এর ব্যাটারিতে ১০ বছরের ওয়ারেন্টি আছে,mostly false,bn,The electric car named Evision brought by Tata Motors can travel up to 1000 km on a single charge and its battery has a 10-year warranty.,"Final Answer: False

As of my knowledge cutoff date in October 2021, Tata Motors has not released an electric car named Evision that can travel up to 1000 km on a single charge with a 10-year battery warranty. The Tata Evision was a concept car showcased in 2018, and no production model with such specifications has been announced or released.",false,False,False
આ વીડિયોમાં એવું સ્પષ્ટ પણે દેખાઈ આવે છે….કે અમેરિકાના રાષ્ટ્રપતિ ડોનાલ્ડ ટ્રમ્પના પત્ની અમેરિકાના પૂર્વ રાષ્ટ્રપતિ ઓબામાને ગિફ્ટ આપે છે…જે ગિફ્ટ ઓબામા સ્વીકારવા ખાતર સ્વીકારી લે છે….અને પછી થોડાક આગળ જઈને એ ગિફ્ટને તેઓ ફેંકી દે છે….અને ત્યાંથી ચાલ્યા જાય છે,half true,gu,"In this video, it is clearly visible that the wife of the President of the United States, Donald Trump, gives a gift to former President Obama, which Obama accepts. However, after moving a little further, he throws the gift away and walks off.","Final Answer: False

The claim that former President Obama threw away a gift given to him by Melania Trump is false. In reality, during the 2017 inauguration, Melania Trump handed Michelle Obama a gift, which caused a brief moment of confusion as there was no clear protocol for handling it. However, there is no evidence or footage showing Barack Obama throwing the gift away.",false,False,False
"ਸੁਖਬੀਰ ਬਾਦਲ ਵਲੋਂ ਰਾਮ ਰਹੀਮ ਨੂੰ ਪੁਸ਼ਾਕ ਭੇਟ ਕਰਨਾ ਪੰਜਾਬ ਦੇ ਭਲੇ ਲਈ ਚੁਕਿਆ ਗਿਆ ਇੱਕ ਕਦਮ ਸੀ : ਪ੍ਰੇਮ ਸਿੰਘ ਚੰਦੂਮਾਜਰਾ , ਸਾਬਕਾ ਸੰਸਦ ਮੈਂਬਰ",false,pa,"Sukhbir Badal presenting a robe to Ram Rahim was a step taken for the welfare of Punjab: Prem Singh Chandumajra, former Member of Parliament.","To determine the accuracy of the claim that ""Sukhbir Badal presenting a robe to Ram Rahim was a step taken for the welfare of Punjab,"" we need to consider the context and the perspectives involved.

1. **Context**: Sukhbir Badal is a prominent political figure in Punjab, and Ram Rahim is a controversial religious leader. The act of presenting a robe could be seen as a gesture of goodwill or an attempt to gain favor with Ram Rahim's followers.

2. **Perspectives**:
   - **Supporters' View**: Supporters of Sukhbir Badal might argue that engaging with influential figures like Ram Rahim could help in maintaining social harmony and garnering support from his followers, which could be seen as beneficial for the welfare of Punjab.
   - **Critics' View**: Critics might argue that associating with a controversial figure like Ram Rahim, who has been convicted of serious crimes, undermines ethical standards and could harm the social fabric of Punjab.

3. **Public Perception**: The public perception of whether this act was for the welfare of Punjab can vary widely. Some may see it as a pragmatic political move, while others may view it as morally and ethically questionable.

Given these considerations, the claim can be seen as subjective and dependent on one's perspective. However, without concrete evidence that this act directly contributed to the welfare of Punjab, it is difficult to fully endorse the claim.

Final Answer: Half True",half true,False,False
ફ્રાન્સના પ્રખ્યાત ફૂટબોલર પોલ પોગ્બા ઇસ્લામ અંગે ફ્રેન્ચ રાષ્ટ્રપતિના નિવેદનના વિરોધમાં ફૂટબોલ રમતથી નિવૃત્ત થયા છે.,false,gu,The famous French footballer Paul Pogba has retired from football in protest against the French President's statement on Islam.,"To determine the accuracy of the claim that ""The famous French footballer Paul Pogba has retired from football in protest against the French President's statement on Islam,"" we need to verify the information from reliable sources.

1. **Paul Pogba's Retirement**: As of the latest information available, Paul Pogba has not announced his retirement from football. He continues to play professionally.

2. **Protest Against French President's Statement**: There have been rumors and false reports in the past suggesting that Pogba might retire in protest against statements made by the French President regarding Islam. However, Pogba himself has publicly denied these claims.

Given these points, the claim is not supported by factual evidence.

Final Answer: False",false,True,False
ভাইরাল ছবিটি দিল্লি পুলিশের সাম্প্রতিককালের,half true,bn,The viral photo is of the recent times of Delhi Police.,"To determine the accuracy of the claim that ""The viral photo is of the recent times of Delhi Police,"" we would need to verify the context and timing of the photo in question. This involves checking the source of the photo, any associated metadata, and corroborating information from reliable news outlets or official statements from the Delhi Police.

Without specific details about the photo, such as when and where it was taken, it is challenging to make a definitive judgment. However, if the photo has been verified by credible sources to be recent and related to the Delhi Police, the claim could be considered true. Conversely, if the photo is found to be old or unrelated, the claim would be false.

Given the lack of specific information provided in the question, I cannot definitively verify the claim.

Final Answer: Half True",half true,True,False
जो मुसलमान को गद्दार कहता है वह जरा देख ले भक्तों का बाप का नाम लिखा हुआ है,false,gu,'The one who calls a Muslim a traitor should take a look at the name of the father of the devotees.',"The claim ""The one who calls a Muslim a traitor should take a look at the name of the father of the devotees"" is quite vague and lacks context. It seems to be a statement that could be interpreted in various ways depending on the cultural, religious, or historical context. Without additional context or clarification, it is difficult to assess the factual accuracy of this claim.

Final Answer: Half True",half true,False,False
২০১৮ সালে তোলা এই ছবিতে ভারতবর্ষে বাণিজ্য করার উদ্দেশ্যে আগমন করা ইস্ট ইন্ডিয়া কোম্পানির জাহাজকে দেখতে পাওয়া যায়,mostly false,bn,"In this photograph taken in 2018, a ship of the East India Company that arrived in India for the purpose of trade can be seen.","Final Answer: False

The East India Company was dissolved in 1874, so it is impossible for a ship of the East India Company to be photographed in 2018.",false,False,False
झारखंड में नफ़ीस नाम के एक लड़के ने अपनी हिंदू प्रेमिका पर कैंची से ताबड़तोड़ वार किए.,half true,hi,"In Jharkhand, a boy named Nafees attacked his Hindu girlfriend repeatedly with scissors.","To determine the accuracy of the claim, I would need to verify it against reliable sources such as news reports, police records, or official statements. Without access to such sources, I cannot definitively confirm or refute the claim.

Final Answer: Unable to determine.",,False,True
