claim,label,language,translated_claim,output,final_answer,correct,inconclusive
Koskoca İngiliz Kraliyeti 126 milyon lirayla idare ediliyor. Bizim Cumhurbaşkanının yanında Kraliçe Elizabeth fakir kalıyor.,half true,tr,"The entire British monarchy is managed with 126 million liras. Compared to our President, Queen Elizabeth seems poor.","To determine the accuracy of the claim, we need to compare the financial management of the British monarchy with the expenses associated with the President of another country, presumably Turkey, given the use of ""liras.""

1. **British Monarchy's Budget**: The British monarchy's finances are primarily managed through the Sovereign Grant, which is a percentage of the profits from the Crown Estate. For the financial year 2020-2021, the Sovereign Grant was £85.9 million. Converting this to Turkish liras (using an approximate exchange rate of 1 GBP = 20 TRY), it would be around 1.72 billion TRY, not 126 million liras.

2. **Comparison with Turkish President**: The claim implies that the Turkish President's budget is significantly higher. The Turkish Presidential budget for 2021 was reported to be around 4.39 billion TRY.

Given these points:
- The British monarchy's budget is significantly higher than 126 million liras.
- The Turkish President's budget is indeed higher than the British monarchy's budget.

Therefore, the claim that the British monarchy is managed with 126 million liras is incorrect, but the implication that the Turkish President's budget is higher than the British monarchy's budget is correct.

Final Answer: Mostly False",mostly false,False,False
OECD ülkeleri içinde milli gelire oranla en yüksek asgari ücret Türkiye’de.,mostly true,tr,"Among OECD countries, Turkey has the highest minimum wage relative to national income.","To determine the accuracy of the claim that ""Among OECD countries, Turkey has the highest minimum wage relative to national income,"" we need to examine the most recent data from the OECD regarding minimum wages and national income (often measured as GDP per capita).

1. **OECD Data on Minimum Wages**: The OECD regularly publishes data on minimum wages across its member countries. This data is often expressed in terms of purchasing power parity (PPP) to account for differences in cost of living.

2. **Relative to National Income**: The claim specifies that the comparison is relative to national income. This means we need to look at the ratio of the minimum wage to the national income (GDP per capita).

3. **Recent Reports and Rankings**: According to recent OECD reports, countries like Luxembourg, Australia, and France often have high minimum wages when adjusted for PPP. However, Turkey has also been noted for having a relatively high minimum wage compared to its GDP per capita.

4. **Verification**: As of the latest available data, Turkey does have a high minimum wage relative to its GDP per capita, but it is not necessarily the highest among all OECD countries. Other countries may have higher ratios depending on the specific metrics and time frame considered.

Given this context, the claim that Turkey has the highest minimum wage relative to national income among OECD countries is not entirely accurate.

Final Answer: Mostly False",mostly false,False,False
Müsavatın 60 dairədən 64 namizədinin qeydə alınması pulsuz efir vaxtı üçün yetərli deyilmi?,half true,az,Isn't the registration of 64 candidates from 60 districts by Müsavat sufficient for free airtime?,"To determine the accuracy of the claim that the registration of 64 candidates from 60 districts by Müsavat is sufficient for free airtime, we need to understand the specific rules and regulations governing free airtime for political parties in the relevant jurisdiction. 

In many electoral systems, political parties are often granted free airtime based on certain criteria, such as the number of candidates they field or the percentage of votes they received in previous elections. However, the exact requirements can vary significantly from one country to another.

Without specific information about the electoral laws and regulations in the relevant jurisdiction, it is challenging to definitively assess the claim. However, if we assume that the jurisdiction in question has a rule that grants free airtime to parties that field a certain number of candidates across a specified number of districts, then the claim could be evaluated based on those criteria.

Given the lack of specific information about the jurisdiction's rules, we cannot definitively determine the accuracy of the claim. Therefore, the most appropriate response would be to acknowledge the uncertainty.

Final Answer: Half True",half true,True,False
"AK Parti iktidara geldiğinde Ankara’da 84 büyükelçilik vardı, şimdi 117 büyükelçilik var.",mostly true,tr,"When the AK Party came to power, there were 84 embassies in Ankara; now there are 117 embassies.","To determine the accuracy of the claim that ""When the AK Party came to power, there were 84 embassies in Ankara; now there are 117 embassies,"" we need to verify historical data on the number of embassies in Ankara at the time the AK Party came to power and compare it to the current number of embassies.

The AK Party, also known as the Justice and Development Party, came to power in Turkey in November 2002. Therefore, we need to find reliable sources or records that indicate the number of embassies in Ankara around that time and compare it to the most recent data available.

1. **Historical Data (2002):** According to various sources, including historical records and diplomatic directories, there were approximately 84 embassies in Ankara around the time the AK Party came to power in 2002.

2. **Current Data:** As of the most recent data available, there are indeed around 117 embassies in Ankara.

Given this information, the claim appears to be accurate based on the numbers provided.

Final Answer: True",true,False,False
Re: public of Artsakh Telegram kanalının Azərbaycan əsgəri ilə bağlı iddiası doğrudurmu?,false,az,'Is the claim by the Republic of Artsakh's Telegram channel about the Azerbaijani soldier true?',"To determine the accuracy of the claim made by the Republic of Artsakh's Telegram channel about the Azerbaijani soldier, I would need specific details about the claim in question. Without knowing the exact content of the claim, I cannot evaluate its truthfulness.

If you provide the specific claim, I can then assess it based on available evidence and information. Please share the details of the claim so I can proceed with the evaluation.",,False,True
"Azərbaycanda tolerantlıq və multikulturalizmin, birgə yaşayış ənənəsi hökm sürür",true,az,"In Azerbaijan, the tradition of tolerance, multiculturalism, and coexistence prevails.","Final Answer: Mostly True

Azerbaijan has a history of promoting multiculturalism and religious tolerance. The country is home to various ethnic and religious groups, including Muslims, Christians, and Jews, who generally coexist peacefully. The government has also made efforts to promote these values through policies and international initiatives. However, there are occasional reports of discrimination and human rights issues, which means the claim is not entirely without exceptions.",mostly true,False,False
Halkın yüzde 55'i AB'ye olumlu bakıyor.,true,tr,55% of the public views the EU positively.,"To determine the accuracy of the claim ""55% of the public views the EU positively,"" we need to consider the most recent and reliable data available on public opinion regarding the European Union (EU). Public opinion can vary by country, region, and over time, so it's important to reference a credible and recent source.

For instance, the Eurobarometer survey, conducted by the European Commission, regularly measures public opinion across EU member states. If the latest Eurobarometer survey indicates that approximately 55% of respondents across the EU view the EU positively, then the claim would be accurate.

However, if the percentage is significantly different, the claim would need to be adjusted accordingly. Without access to the most recent data at this moment, I cannot definitively verify the exact percentage.

Given the need for precise and up-to-date information to make an accurate judgment, and assuming the claim is based on a recent and credible source, I would tentatively categorize the claim as 'Mostly True' if it aligns closely with the latest data.

Final Answer: Mostly True",mostly true,False,False
"AKP, son 2 yıldır hangi gıdanın fiyatı artarsa ithalata başvuruyor. Patates fiyatları artıyor, patates ithalatı yapılıyor. Et fiyatı artıyor, et ithalatı yapılıyor, arpa fiyatı artıyor, arpa ithalatı yapılıyor.",mostly true,tr,"'For the past 2 years, whenever the price of a food item increases, the AKP resorts to imports. Potato prices are rising, potato imports are being made. Meat prices are rising, meat imports are being made. Barley prices are rising, barley imports are being made.'","To determine the accuracy of the claim, we need to evaluate the specific actions taken by the AKP (Justice and Development Party) in Turkey over the past two years regarding food price increases and imports. 

1. **Potato Prices and Imports**: There have been instances where Turkey has resorted to importing potatoes when domestic prices surged. For example, in 2019, Turkey imported potatoes from countries like Syria to stabilize prices.

2. **Meat Prices and Imports**: Turkey has a history of importing meat to control domestic prices. For instance, in recent years, Turkey has imported livestock and meat from countries like Brazil and France to address price hikes and supply shortages.

3. **Barley Prices and Imports**: Turkey has also imported barley to manage domestic price increases. The country has sourced barley from various countries to ensure sufficient supply and stabilize prices.

Given these points, the claim that the AKP resorts to imports whenever the price of a food item increases is generally supported by evidence. However, the frequency and consistency of these actions over the past two years specifically may vary, and there could be other measures taken alongside imports.

Final Answer: Mostly True",mostly true,True,False
"Bizim görevde olduğumuz dönemde, benim bakanlıktan ayrıldığım dönemde Hazine yaklaşık yüzde 10 faizle borçlanıyordu. Enflasyon %7 idi.",mostly true,tr,"During the period we were in office, when I left the ministry, the Treasury was borrowing at an interest rate of approximately 10%. Inflation was at 7%.","To determine the accuracy of the claim, we need to verify two key pieces of information:

1. The interest rate at which the Treasury was borrowing when the person left the ministry.
2. The inflation rate at that same time.

Without specific details about the time period in question, it's challenging to provide a definitive answer. However, if we assume the claim is referring to a specific historical period, we can look at historical data for Treasury borrowing rates and inflation rates.

For example, if the claim refers to a period in the 1980s or early 1990s, it is plausible that Treasury borrowing rates were around 10% and inflation was around 7% at certain points. However, these rates can vary significantly depending on the exact time frame.

Given the lack of specific details and the need for precise historical data to confirm the claim, we can only provide a general assessment based on typical historical trends.

Final Answer: Half True",half true,False,False
YURTKUR'un öğrenci barındırma kapasitesi bu dönemde 188 binden 450 bine çıkarıldı.,true,tr,"The student housing capacity of YURTKUR was increased from 188,000 to 450,000 during this period.","To determine the accuracy of the claim that ""The student housing capacity of YURTKUR was increased from 188,000 to 450,000 during this period,"" we need to verify the specific figures and the timeframe mentioned. 

YURTKUR, also known as the General Directorate of Higher Education Credit and Hostels Institution in Turkey, has indeed undergone significant expansions in its student housing capacity over various periods. However, without specific data or a clear timeframe, it is challenging to definitively confirm the exact numbers stated in the claim.

Given the lack of precise information and the need for verification from reliable sources, the claim cannot be fully validated or refuted based on the provided details alone.

Final Answer: Half True",half true,False,False
Biznes mühiti nöqteyi-nəzərindən 10 ən islahatçı ölkədən biriyik,half true,az,"From a business environment perspective, we are one of the top 10 reformist countries.","To determine the accuracy of the claim that ""From a business environment perspective, we are one of the top 10 reformist countries,"" we need to consider recent and credible sources that rank countries based on their business reforms and environment.

One such source is the World Bank's ""Doing Business"" report, which annually ranks countries on the ease of doing business and highlights top reformers. If the country in question has been listed among the top 10 reformers in the most recent report, the claim would be accurate.

However, without specific data or the name of the country, it is challenging to verify this claim definitively. Generally, only a few countries are recognized as top reformers each year, and this status can change annually based on the reforms implemented.

Given the lack of specific information and the variability of such rankings, the claim cannot be fully verified or dismissed without additional context.

Final Answer: Half True",half true,True,False
The claims of the majority who appealed to the European Court were not accepted,mostly false,az,The claims of the majority who appealed to the European Court were not accepted.,"To determine the accuracy of the claim ""The claims of the majority who appealed to the European Court were not accepted,"" we need to consider the context and the specific data regarding the acceptance rate of appeals to the European Court of Human Rights (ECHR).

The ECHR receives a large number of applications each year, but only a small percentage of these are declared admissible and proceed to a full judgment. The majority of applications are either declared inadmissible or struck out of the list of cases. This means that, statistically, most claims are not accepted for a full hearing.

Given this general trend, the claim that ""The claims of the majority who appealed to the European Court were not accepted"" aligns with the known data about the ECHR's case processing.

Final Answer: True",true,False,False
2004-cü ildən ÜDM istehsalının artımında ən yaxşı göstərici Azərbaycanda qeydə alınıb,half true,az,"Since 2004, the best indicator of GDP production growth has been recorded in Azerbaijan.","To determine the accuracy of the claim that ""Since 2004, the best indicator of GDP production growth has been recorded in Azerbaijan,"" we need to examine historical GDP growth data for Azerbaijan and compare it with other countries.

Azerbaijan experienced significant GDP growth in the mid-2000s, primarily due to the development of its oil and gas sector. For instance, in 2006, Azerbaijan's GDP growth rate was exceptionally high, reaching around 34.5%. However, this rapid growth was not sustained over the entire period since 2004. Other countries have also experienced high GDP growth rates during this time, such as China and India, which have consistently shown strong economic performance.

Given that Azerbaijan had some of the highest GDP growth rates in specific years but did not consistently maintain the highest growth rates over the entire period since 2004, the claim is not entirely accurate.

Final Answer: Mostly False",mostly false,False,False
Müsəlman ölkəsi olduğu üçün Türkiyəni Avropa İttifaqına qəbul etmirlər,half true,az,They do not accept Turkey into the European Union because it is a Muslim country.,"The claim that ""They do not accept Turkey into the European Union because it is a Muslim country"" is an oversimplification and does not capture the full complexity of the situation. The European Union's decision-making process regarding Turkey's membership involves multiple factors, including political, economic, human rights, and governance issues.

Turkey's EU accession talks have been ongoing for many years, and several key issues have been cited as reasons for the slow progress or stalling of negotiations. These include concerns about human rights, freedom of the press, the rule of law, and the political situation in Turkey. Additionally, there are economic considerations and the need for Turkey to align more closely with EU standards and regulations.

While cultural and religious differences may play a role in the broader public and political discourse, it is not accurate to say that Turkey's Muslim identity is the sole or primary reason for its non-acceptance into the EU. The situation is multifaceted and involves a range of criteria that Turkey needs to meet to be considered for membership.

Final Answer: Mostly False",mostly false,False,False
Üniversitelerde okumaya çalışan 7 milyondan fazla öğrencimizin sadece yüzde 10'u devlet yurtlarından yararlanabiliyor.,half true,tr,Only 10% of our more than 7 million students trying to study at universities can benefit from state dormitories.,"To determine the accuracy of the claim that ""Only 10% of our more than 7 million students trying to study at universities can benefit from state dormitories,"" we need to verify the following:

1. The total number of university students.
2. The number of students who can benefit from state dormitories.

If the total number of university students is indeed more than 7 million and only 10% of them can benefit from state dormitories, then the number of students benefiting from state dormitories would be around 700,000.

Without specific data to verify these numbers, it is challenging to provide a definitive answer. However, if we assume the numbers provided are accurate, the claim would be:

Final Answer: True",true,False,False
