claim,label,language,output,final_answer,correct,inconclusive
Yurtkur's capacity to host student hosting was increased from 188 thousand to 450 thousand in this period.,true,tr,Final Answer: True,true,True,False
We are one of the 10 most reformer countries from the point of view of the business environment,half true,az,Final Answer: Mostly True,mostly true,False,False
The Claims Of The Majority Who Appealed To The Europe Court Were Not Accepted,mostly false,az,Final Answer: False,false,False,False
The best indicator in the growth of GDP production has been registered in Azerbaijan since 2004,half true,az,Final Answer: Mostly True,mostly true,False,False
"Because it is a Muslim country, they do not accept Turkey to the European Union",half true,az,Final Answer: Mostly False,mostly false,False,False
Only 10 percent of more than 7 million students trying to study at universities can benefit from state dormitories.,half true,tr,Final Answer: Mostly True,mostly true,False,False
"After the value of the dollar all over the world, there is a similar trend in national currencies.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"In May, the total exports of goods in the previous years passed all May figures and broke the record of the Republican History.",true,tr,Final Answer: True,true,True,False
(4 units in Çanakkale) The existing thermal power plant is planned to be added to 15 thermal coal plants in the near future.16 thousand 828 MW installed power of 19 power plants with only 504 MW capacity of 3 domestic coal will use.,mostly true,tr,Final Answer: Mostly True,mostly true,True,False
"For some reason we do not hear the sounds of Freedom House, Amnesty International and Human Rights Watch """,half true,az,Final Answer: Mostly False,mostly false,False,False
"The price of electricity, which was 3 cents in the early 1990s, has become 14 centers as a result of the marketing of electricity.",mostly true,tr,Final Answer: Mostly True,mostly true,True,False
’10 percent Election Dam is not anywhere in the world.’ ’,true,tr,Final Answer: True,true,True,False
The number of people with monthly income less than 326 pounds is 11.5 million,mostly true,tr,Final Answer: False,false,False,False
"We have more than 26,000 vacancies",half true,az,Final Answer: True,true,False,False
"(Every year) There is a refugee going to 500 thousand Europe, and 50 percent of which goes through Türkiye.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"With the coup of 27 May, the national income per capita fell from $ 583 to 194 dollars and the growth of 3 percent decreased to 1.5 percent.",true,tr,Final Answer: Half True,half true,False,False
"In our period, we have created employment for approximately 7 million people in the last 7 years.",false,tr,Final Answer: Half True,half true,False,False
Türkiye pays 50 billion interest expenses every year.,mostly true,tr,Final Answer: Mostly True,mostly true,True,False
"In those years, National Education was coming in the 7-8th place.",half true,tr,Final Answer: Half True,half true,True,False
"""Baku Metro"" CJSC comes in the first place for subsidiary",false,az,Final Answer: False,false,True,False
"Currently, approximately 120 thousand brand applications are made every year.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"At present, the average salary in Azerbaijan is 723 manat",half true,az,Final Answer: Half True,half true,True,False
"We increased the hospital bed capacity to 240 thousand with 136 thousand additions, 231 thousand with 94 thousand additions and 928 thousand with 550 thousand additions.",mostly false,tr,Final Answer: Half True,half true,False,False
"In our country, which has a share of 45 percent of the world seedless raisin exports ...",true,tr,Final Answer: Mostly True,mostly true,False,False
"Not only the dollar/euro increases;The lira of Syria, where the civil war continues, embargo implemented Iran's riyali, the dinar of Libya, where the conflicts continue, the dinar of Iraq, which is actually divided into three, and even the Yuan of China, which we borrowed, is currently gaining value against TL.",true,tr,Final Answer: Mostly True,mostly true,False,False
"Against every $ 100 export income;Turkey's foreign debt is 194 dollars.So it is not enough to pay our debt.India's external debt is $ 93, Mexico's external debt is $ 92, and Russia's foreign debt is $ 81.Turkey has the highest external debt in the market economies category after Argentina.",mostly true,tr,Final Answer: Mostly True,mostly true,True,False
The number of tourists decreased by half.,mostly false,tr,Final Answer: Half True,half true,False,False
"Calf deaths are 15 percent in our country.About 500 thousand calves die each year.When we stop calf deaths, live animal imports will be avoided spontaneously.",mostly true,tr,"To evaluate the claim, we need to analyze the components:

1. **Calf deaths are 15 percent in our country**: This statement would need to be verified with specific data from the country in question. If accurate, it suggests a significant mortality rate among calves.

2. **About 500 thousand calves die each year**: This figure can be cross-referenced with agricultural statistics. If the 15% mortality rate is accurate and corresponds to a known population of calves, this could be true.

3. **When we stop calf deaths, live animal imports will be avoided spontaneously**: This is a more complex assertion. While reducing calf deaths could potentially decrease the need for imports (if the country can sustain its own calf population), it is not guaranteed that all imports would cease. Factors such as demand, market conditions, and trade agreements also play a role.

Given these points, the claim has elements that could be true, but the conclusion about stopping imports is more speculative and not definitively supported by the preceding statements.

Final Answer: Half True",half true,False,False
Incentives for R & D investments or the share of the share deposited there is the development of the defense industry.,half true,tr,Final Answer: Mostly True,mostly true,False,False
"While the national income per person in the TRNC is about 10 in the past, it is a factor that should be taken into consideration.",mostly true,tr,Final Answer: Half True,half true,False,False
We are more successful than many countries in the reduction of greenhouse gas.,false,tr,Final Answer: Mostly True,mostly true,False,False
Azerbaijani oil makes up about 40 percent of oil consumption of some European countries,false,az,Final Answer: Mostly True,mostly true,False,False
"When we divide it into 10 -year periods, we have the worst 10 years in unemployment.Only the number of university graduates unemployed is more than the population of 70 countries than the number known in the UN.",mostly true,tr,Final Answer: Mostly False,mostly false,False,False
(In the budget allocated to education) was an increase of 726 percent compared to 2002 and increased to 62 billion.,half true,tr,Final Answer: Half True,half true,True,False
"2 million girls cannot go to primary school, 4 out of 5 people who are illiterate are women.",half true,tr,Final Answer: Mostly True,mostly true,False,False
Из за Мутаций роронавиру вакцина от оть можо мозеть нефективной,half true,az,Final Answer: Mostly True,mostly true,False,False
Türkiye ranked 69th in 186 countries with 0.779 index value and took part in the high human development class.,half true,tr,Final Answer: Mostly True,mostly true,False,False
Publicization of personal information of victims of violence is a violation of the law,true,az,Final Answer: Mostly True,mostly true,False,False
"Hazelnut is not the product that the state is damaged, but a product that makes money.Last year we only earned $ 2 billion from exports.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"So far, what newspaper has closed and blocked?",false,az,Final Answer: False,false,True,False
"When the AK Party came to power in 2002, the share of the national income from the national education to the budget of the Ministry of National Education was around 17.4.Now the point he came from is 4.8.The share allocated to educational investments is really falling a little further in the dormitory every year.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"We give a written question proposal.According to the Constitution, the written question proposals should be answered within 15 days.If the deputy asks you a question, you will answer within 15 days.The question rate answered within 15 days in the 26th period is 10.99 %.",true,tr,Final Answer: Mostly False,mostly false,False,False
The AK Party has only left behind the total number of members of many parties with its 601 thousand new members this year. ”,mostly true,tr,Final Answer: Mostly True,mostly true,True,False
The ratio of the workplace opened in 2016 to the collection (workplace) is 14.1 percent;The closing workplace was 5.2 percent.,mostly true,tr,Final Answer: Half True,half true,False,False
"Istanbul gives 50 percent of Turkey's tax, but it does not even receive 10 percent.",mostly true,tr,Final Answer: Mostly True,mostly true,True,False
Our Country is One of the Leading Countries in Terms of Bed Stock,mostly false,az,Final Answer: Half True,half true,False,False
Our forest assets increased by 1 and a half million hectares in the last 15 years.We have increased our tree reserve by 30 percent in 15 years.,true,tr,Final Answer: Half True,half true,False,False
ElectricS Were Conducted in A Good Way in The Constituency No.16,mostly false,az,Final Answer: Half True,half true,False,False
"In the last 15 years in Turkey, the total debt of the households has increased by 75 times and has reached 550 billion TL today.",true,tr,Final Answer: Mostly True,mostly true,False,False
"In 21 provinces affected by terrorism negatively, 11 thousand 354 tradesmen in the 10 months of this year hit the door, the number of companies reached 1,549.",half true,tr,Final Answer: Half True,half true,True,False
Drug use fell below 11.Applicants for treatment in the last 9 years have increased 19 times,true,tr,Final Answer: Mostly True,mostly true,False,False
... Our country has lost 164 thousand 222 decares of forest in the twelve -year AKP period.,half true,tr,Final Answer: Mostly True,mostly true,False,False
The educational standards in Turkey are better than the UK or even America.,false,tr,Final Answer: Mostly False,mostly false,False,False
The chairmanship of the Non-Aligned Movement is a manifestation of high confidence of our successful foreign policy and members of the movement to our country,half true,az,Final Answer: Mostly True,mostly true,False,False
There are 800 thousand subcontractors working in the public sector.,mostly true,tr,Final Answer: Half True,half true,False,False
"Let's look at the developed countries, we see that there is almost a presidential system.",false,tr,Final Answer: Mostly False,mostly false,False,False
"In the AKP, he considered it in the agricultural production place;It has even declined in some products.",mostly true,tr,Final Answer: Mostly True,mostly true,True,False
Positive dynamics in gas production is resistant,half true,az,Final Answer: Half True,half true,True,False
Baby foods were 100 percent and rash creams were increased by 70 percent.,mostly false,tr,Final Answer: Half True,half true,False,False
"""In the media, false and fabrication information is spread on the expression and pressure on lawyers on the order of government agencies in Azerbaijan""",false,az,Final Answer: Mostly True,mostly true,False,False
The amount of debt per capita in the Presidential Government System increased from 11 thousand 970 lira to 21 thousand 800 lira,true,tr,Final Answer: Half True,half true,False,False
There was a 2.5 percent decline in tourism in Turkey.,half true,tr,Final Answer: Half True,half true,True,False
The share of nuclear energy in the US will increase.,false,tr,Final Answer: Mostly True,mostly true,False,False
"The unemployment rate of seasonality, which was free of 10.9 percent in June, increased to the top 70 months.",true,tr,Final Answer: False,false,False,False
The Coronavirus has made the largest donation to the background in the background,half true,az,Final Answer: False,false,False,False
"In 14 years, we put 18 thousand 500 kilometers of road 6 thousand 100 kilometers.",mostly false,tr,Final Answer: False,false,False,False
16 -year AK Party in the rule of 2 trillion dollars tax collected.,true,tr,Final Answer: Mostly True,mostly true,False,False
Inflation rates in authoritarian regimes are almost 20 times 20 times in democracies.,mostly true,tr,Final Answer: Mostly False,mostly false,False,False
"With the women's policies supported by the current power, the number of women limited to the house exceeded 4 million.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"267,000 hectares of grapes were brutally destroyed during the power of the Popular Musavat Couple",false,az,Final Answer: False,false,True,False
Those who wanted to be sent to the Supreme Court often did not speak,true,tr,Final Answer: Mostly True,mostly true,False,False
"You are looking at the growth rate, we are currently the best point in the world.You are looking at the scales of IMF, OECD, we are in the best position.",false,tr,Final Answer: Half True,half true,False,False
The growth in the non-oil sector has exceeded GDP growth,half true,az,Final Answer: Mostly True,mostly true,False,False
The unionization in Turkey has landed to the lowest level of history ...,mostly true,tr,Final Answer: Mostly True,mostly true,True,False
"... Women do the same job as men, but they get 20 percent missing fees.",true,tr,Final Answer: Mostly True,mostly true,False,False
"Over the past 25 years, the country's gross domestic product has increased 216 times",false,az,Final Answer: False,false,True,False
We are in order for the first of the mobile court,mostly true,az,Final Answer: Half True,half true,False,False
1 million 600 thousand people are a stable salary in Azerbaijan,mostly true,az,Final Answer: False,false,False,False
"In the last 16 years, 3,432 prisoners and convicts have died in prisons.",true,tr,Final Answer: Half True,half true,False,False
Erdogan's mass citizenship to Syrians has no wife in the modern world.,mostly true,tr,Final Answer: Mostly False,mostly false,False,False
We have become a country with the lowest confidence index in recent years.,mostly true,tr,Final Answer: Half True,half true,False,False
Türkiye is the country that hosts the most refugees in the world.We became the country that provides the most human development aid in the world compared to national income.,mostly true,tr,Final Answer: Mostly True,mostly true,True,False
We have increased the minimum wage about 9 times in 15 years and never reduced it to inflation.,mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"When the AK Party came to power, we were buying 85 liters of gasoline for 50 TL, now we get 7 liters of gasoline.",mostly false,tr,"To evaluate the claim, we need to consider the context of gasoline prices and purchasing power over time since the AK Party came to power in Turkey in 2002. 

1. **Historical Context**: When the AK Party came to power, gasoline prices were significantly lower than they are today. The claim states that 85 liters could be bought for 50 TL, which would imply a price of approximately 0.59 TL per liter at that time.

2. **Current Prices**: As of late 2023, gasoline prices in Turkey have risen significantly, often exceeding 30 TL per liter. If we take this into account, the claim that one can now only buy 7 liters for the same amount (50 TL) would imply a price of about 7.14 TL per liter, which is consistent with current prices.

3. **Purchasing Power**: The claim also implicitly addresses the issue of inflation and changes in purchasing power. While the price of gasoline has indeed increased, the overall economic conditions, including inflation and income levels, also play a crucial role in determining how much gasoline can be purchased.

Given these considerations, the claim reflects a significant change in gasoline prices and purchasing power since the AK Party came to power, but it simplifies a complex economic situation.

Final Answer: Mostly True",mostly true,False,False
We have been one of the 20 largest economies in the world since 1999.,mostly true,tr,Final Answer: True,true,False,False
"At today's event, journalists have not created any obstacles while implementing their activities",false,az,Final Answer: True,true,False,False
"Approximately 10 people commit suicide every day in Turkey.The psychology of the people has deteriorated.If the imam committed suicide in this period, what does the congregation do not do?",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
...,mostly false,tr,Understood! Please provide the claim you would like me to evaluate.,,False,True
"The average growth of the world is 4.7 percent and the average growth of Islamic society is 3.6.Despite all these sources, 3.6.",mostly false,tr,Final Answer: Half True,half true,False,False
150 people appealed to the State Service for Mobilization and Conscription,false,az,Final Answer: Half True,half true,False,False
The number of children under 6 years of age in prisons in prisons in Turkey is 594.,true,tr,Final Answer: False,false,False,False
"In 2019, 3,700 permanent jobs were created in Ganja",half true,az,Final Answer: False,false,False,False
"In 2002, the foreign debt per capita was 963 dollars, today it was 5 thousand 224 dollars.",true,tr,Final Answer: Half True,half true,False,False
"14 %of the EU average, 11.2 %of the OECD average, 10.4 %of South Korea, 7.2 %of Mexico, more than 25 %young unemployment rate",mostly true,tr,Final Answer: Half True,half true,False,False
Ilham Aliyev said the first COVID-19 Foundation was established in Azerbaijan,true,az,Final Answer: Mostly True,mostly true,False,False
"(Syrian aid) costs about $ 5 billion in 4 years.European countries, Western countries, Islamic countries, international organizations, all of them contribute to $ 245 million.",mostly false,tr,Final Answer: Mostly False,mostly false,True,False
The Ombudsman Institution has a great role in protecting the rights of Azerbaijani citizens,false,az,Final Answer: Mostly True,mostly true,False,False
Khalid Bagirov did not exceed the boundaries of freedom of expression,half true,az,Final Answer: Half True,half true,True,False
We have received the refugee in Europe in the last 4 years.,mostly true,tr,Final Answer: Mostly True,mostly true,True,False
"In the first four months of 2018, they used 747 million implicit allowances.Let us know where you used them for the choice.",true,tr,Final Answer: False,false,False,False
Turkey is one of the leading countries in the world.,true,tr,Final Answer: Mostly True,mostly true,False,False
"There are 196 countries in the UN, but the fate of all of them is at the mouth of 5 countries, and 5 of these 5 permanent members are Christians.",false,tr,Final Answer: Mostly True,mostly true,False,False
"Despite the coup attempt ... Let us decrease our foreign exchange reserves, it increased over 125 billion dollars.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"In March last year, non -interest balance gave a deficit of 655 million pounds, while this year's non -interest balance gave more than 160 million pounds.",true,tr,Final Answer: Mostly True,mostly true,False,False
Most ethnic Russian in the South Caucasus lives in Azerbaijan,true,az,Final Answer: Mostly True,mostly true,False,False
Türkiye is forced to use twice the OECD countries to produce a dollar goods.,false,tr,Final Answer: Mostly True,mostly true,False,False
"Secularism should not be in the new constitution once.There are three secularism in three constitution in the world.France, Ireland, there is also in Turkey.",false,tr,Final Answer: Mostly False,mostly false,False,False
"Let's look at Izmir, the largest city forest is in Izmir.",false,tr,Final Answer: False,false,True,False
The Authorities Have Not Prevented The Citizens From Gathering Freely,mostly false,az,Final Answer: Half True,half true,False,False
"In 1998, censorship was abolished in Azerbaijan, improved the legislative framework for the media, the media is fully independent",half true,az,Final Answer: Mostly False,mostly false,False,False
There Has Been Significant Progress in Connection With Corruption in 2018,mostly false,az,Final Answer: Mostly True,mostly true,False,False
"While the share of GAP Region investments in total public investments in the total public investments is 7 percent in the 1990s, this rate increased to 14.4 percent in 2009.",true,tr,Final Answer: Mostly True,mostly true,False,False
"10.3 percent of the national income in Finland is retired.In Turkey, this ratio is 7.5",mostly true,tr,Final Answer: Mostly True,mostly true,True,False
"It is said that the debt to the IMF has been deleted, but there is 400 billion debts to other places.",true,tr,Final Answer: Mostly True,mostly true,False,False
Necessary conditions have been provided for the candidates to meet with voters,false,az,Final Answer: Half True,half true,False,False
Türkiye is still one of the few countries that can increase the presence of forests in the world.,half true,tr,Final Answer: Mostly True,mostly true,False,False
"""Intellects, such as pardon and amnesty were rejected during the APFP-Musavat government""",half true,az,Final Answer: Mostly True,mostly true,False,False
"The most debtor is the first 5 provinces, as it can be seen in independent statistics, the majority of happy, livable cities are managed with CHP mayors.",mostly true,tr,Final Answer: Half True,half true,False,False
The last fact-seeking mission of the OSCE was 10 years ago in the occupied territories,true,az,Final Answer: Mostly True,mostly true,False,False
The damage PTT increased its turnover over $ 1 billion as of last year.There is a net profit of around 200 million dollars.,mostly true,tr,Final Answer: Half True,half true,False,False
Judges must pay the fines of the European Court,half true,az,Final Answer: False,false,False,False
"The more valuable the euro has lost, the Turkish Lira is fluctuating.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"Today, the whole world recognizes Nagorno-Karabakh as an integral part of Azerbaijan",true,az,Final Answer: Mostly False,mostly false,False,False
"According to the data compiled, 256 thousand (…) in 2008 in 2017, theft, which was around 600 thousand in 2017, is uneasy in terms of life and property safety.",mostly true,tr,Final Answer: Half True,half true,False,False
There are no problems with the freedom of media in Azerbaijan,false,az,Final Answer: False,false,True,False
"""Reading.az"": ""How did the Ministers rejuvenate our cabinet""? """,false,az,Final Answer: Half True,half true,False,False
(Opened within the framework of Article 103 titled (Sexual Abuse of Children ”)“ ... In cases there is an increase of 697 percent from 2006 to 2011.,false,tr,Final Answer: Half True,half true,False,False
Post do facebook,false,tr,Final Answer: Half True,half true,False,False
Paste of the State Emblem in the windows of cars is prohibited,false,az,Final Answer: True,true,False,False
Our trade volume with Iran is 20 billion dollars in 2012 and 15 billion dollars in 2013,mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"A Turkish youth (Nin)… His wife, children, mother and father (to settle in Germany) must take the German exam and be successful.",true,tr,Final Answer: Mostly True,mostly true,False,False
20 million manat has been saved in the postponement of international scientific events,false,az,Final Answer: True,true,False,False
We are in the first place in the higher school in Europe.,half true,tr,Final Answer: False,false,False,False
"In 2002, we added energy and irrigation to the number of dams, which was 195, and 423 new facilities for irrigation purposes, and increased the number of hydroelectric power plants from 49 to 540.",half true,tr,Final Answer: Mostly True,mostly true,False,False
"Income distribution in Turkey is improved.In 2002, how much was the income difference between the poorest and the richest?He added 9.5.How much today?7.4 times.",mostly true,tr,Final Answer: Mostly True,mostly true,True,False
"In the period from the first quarter of 2013 to the first quarter of 2014, the number of employees in Turkey has increased by 1 million 300 thousand people.",mostly false,tr,Final Answer: True,true,False,False
"I Don't Accept The Logic Saying ""Child Support is Not Given"" in The Country",mostly false,az,Final Answer: Mostly False,mostly false,True,False
The lawyer should refrain from interviewing the work he,false,az,Final Answer: False,false,True,False
The country's foreign exchange reserves have been increased a bit,true,az,Final Answer: Half True,half true,False,False
Icharishahar Preserves iTS Beautiful Face,mostly false,az,Final Answer: Mostly True,mostly true,False,False
We are the second after Slovakia in terms of reading skills.,mostly false,tr,Final Answer: Half True,half true,False,False
Azerbaijan is one of the countries affected by social networks,half true,az,Final Answer: Mostly True,mostly true,False,False
"For the first time, Türkiye had melted foreign exchange reserves of this size.",mostly true,tr,Final Answer: Mostly True,mostly true,True,False
(In terms of economic size) It is the 18th country in the world in 2000 in Turkey.The 19th country in 2014.,mostly true,tr,Final Answer: Mostly True,mostly true,True,False
"At present, there is no serious issue related to Azerbaijan on the agenda of the European Court of Human Rights",false,az,Final Answer: Mostly True,mostly true,False,False
No country in no country is provided with the family of a family and war,false,az,Final Answer: False,false,True,False
"While the coronavirus epidemic in any country of the world was not during the period of coronavirus, a data was published in Turkey that unemployment decreased",false,tr,Final Answer: Mostly False,mostly false,False,False
Unemployment in Azerbaijan is 5 percent,false,az,Final Answer: Mostly True,mostly true,False,False
"There is execution in Russia and there is also in Azerbaijan.These are members of the Council of Europe, a party to the contract.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"Although we are the safest country in the world, especially women, people in the world…",false,tr,Final Answer: Mostly False,mostly false,False,False
Türkiye is committed to a constitutional crime by allowing a power that is not represented in the UN to pass through Turkey.,false,tr,Final Answer: Mostly False,mostly false,False,False
The oxygen content of the water given to the streams from the HEPP power plant is higher.,false,tr,Final Answer: False,false,True,False
"If our potential to create employment were at the level of 90s, today's lack of work increased to 14 percent, and our unemployed number would be 3.5 million people.",half true,tr,"To evaluate the claim, we need to break it down:

1. The claim states that if the potential to create employment were at the level of the 1990s, the unemployment rate today would be 14 percent.
2. It also states that this would result in 3.5 million unemployed people.

To assess the truth of this claim, we need to consider the following:

- The unemployment rate of 14 percent is significantly higher than typical rates in many economies, suggesting a severe economic downturn or structural issues.
- The number of unemployed people (3.5 million) must be contextualized within the total labor force. If the labor force is large enough, a 14 percent unemployment rate could indeed correspond to 3.5 million unemployed individuals.

However, without specific data on the current labor force size and the historical context of employment creation in the 1990s, it's difficult to definitively categorize the claim. 

Given that the claim presents a hypothetical scenario and lacks concrete data to support the assertion about the relationship between employment potential and current unemployment rates, it leans towards being speculative.

Final Answer: Half True",half true,True,False
"When we took office, the number of tourists was 13 million, today it exceeded 40 million",mostly true,tr,Final Answer: Mostly True,mostly true,True,False
The number of people employed in the 2008-2013 period increased by 488 thousand people.,true,tr,Final Answer: False,false,False,False
The ratio of debts to consumer revenues increased from 4 percent to 50 percent.,true,tr,Final Answer: False,false,False,False
"Turkey's seed imports in 2002 was 55 million dollars, and in 2016 it reached $ 202 million.",true,tr,Final Answer: Mostly True,mostly true,False,False
Türkiye is running to record business murders.Only 158 workers lost their lives in August.,mostly true,tr,Final Answer: False,false,False,False
Ensuring that IDPs from Aghdam and other occupied territories return to their homes are the right to Azerbaijan's UN Charter,true,az,Final Answer: Mostly True,mostly true,False,False
"Elman Nasirov's claim of the UN report on ""Sustainable Development""",mostly true,az,Final Answer: Half True,half true,False,False
There are statements of economic staffs that the economy is not going well.That the share of industry in the Turkish economy has decreased.,true,tr,Final Answer: Mostly True,mostly true,False,False
Turkey became the country with the highest vote by taking the vote of 156 of 172 countries member of the UN (UN Civil Aviation Organization).,mostly false,tr,Final Answer: False,false,False,False
TechSoup Türkiye for non -governmental organizations software donation program,false,tr,Final Answer: True,true,False,False
"For the first time in the country's history, 39.5% of budget expenditures are allocated to the social sphere",false,az,Final Answer: Half True,half true,False,False
"In 1986, the share of nuclear's electricity production was 16 percent, today fell to 11 percent.",mostly true,tr,Final Answer: Mostly True,mostly true,True,False
Entrance To Beach Territories and Seaside Zones is Free,mostly false,az,Final Answer: Mostly True,mostly true,False,False
"We produced cars before South Korea.Today, South Korea has 3 brands worldwide, we do not have a car brand.",mostly false,tr,Final Answer: Mostly False,mostly false,True,False
"Over the past 16 years, our foreign trade has increased 6.4 times",true,az,Final Answer: Half True,half true,False,False
"In 15 years when the AKP was in power, it has increased its imports of total oils and derivatives from 2 million tons to 6.5 million tons.Türkiye, which is completely dependent on external seeds in oil seeds, has to increase its production.",true,tr,Final Answer: Mostly True,mostly true,False,False
52 billion dollars of state property was sold under Erdogan's power.,true,tr,Final Answer: Mostly True,mostly true,False,False
AK Party governments 5 million 600 thousand unemployed doors opened.,mostly false,tr,Final Answer: Half True,half true,False,False
"In the last 13 years, 8 million 541 thousand in the labor force, 7 million 750 thousand increases in employment.This is exceptional among world economies.In the surrounding countries, especially in young people, unemployment has exceeded 20 percent, while Türkiye has increased its constant employment.",half true,tr,Final Answer: Mostly True,mostly true,False,False
There is no trade relations with Armenia,mostly true,az,Final Answer: False,false,False,False
The resource allocated to the KOSGEB budget increased by 60 percent compared to the previous year and increased it to 1.7 billion pounds.,half true,tr,Final Answer: Mostly True,mostly true,False,False
"OECD announced that 8 states, including Turkey, have moved from middle -income countries to high -income countries.",false,tr,Final Answer: False,false,True,False
Azerbaijan is in the 30th place for the confidence of the population to the police,half true,az,Final Answer: Half True,half true,True,False
"In 2014, when many economies are at risk of deflation and growth in the world, the Turkish economy has grown 3.3 growth.",mostly false,tr,Final Answer: Mostly True,mostly true,False,False
"Turkey's gross foreign debt, which was 130 billion dollars in 2002, rose to 421.4 billion dollars as of the first half of 2016, and Turkey's foreign debt increased by 225.2 percent during the AK Party governments.",true,tr,"To evaluate the claim, we need to verify the figures presented regarding Turkey's gross foreign debt from 2002 to the first half of 2016 and the percentage increase during the AK Party governments.

1. **Foreign Debt in 2002**: The claim states that Turkey's gross foreign debt was 130 billion dollars in 2002. This figure is generally accepted as accurate.

2. **Foreign Debt in 2016**: The claim states that Turkey's gross foreign debt rose to 421.4 billion dollars as of the first half of 2016. This figure also aligns with various economic reports from that time.

3. **Percentage Increase**: To calculate the percentage increase from 130 billion to 421.4 billion:
   - Increase = 421.4 billion - 130 billion = 291.4 billion
   - Percentage Increase = (291.4 billion / 130 billion) * 100 = approximately 224.9%

The claim states that Turkey's foreign debt increased by 225.2 percent during the AK Party governments, which is very close to the calculated percentage increase of approximately 224.9%. 

Given that the figures are accurate and the percentage increase is correctly represented, the claim can be considered accurate.

Final Answer: True",true,True,False
5G accelerates the spread of Coronavirus?,false,az,Final Answer: False,false,True,False
G20's development target is 2 percent and Türkiye is growing 5 percent,mostly true,tr,Final Answer: Mostly True,mostly true,True,False
Brussels states: The settlement of the Karabakh issue is possible only within the framework of Azerbaijan's territorial integrity,half true,az,Final Answer: True,true,False,False
